Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSG00000180891	ENSP00000462717	CUEDC1	ENSDARG00000054748	ENSDARP00000145331	CUEDC1
ENSG00000109065	ENSP00000462835	NAT9	ENSDARG00000071425	ENSDARP00000096360	NAT9
ENSG00000172171	ENSP00000462963	TEFM	ENSDARG00000114690	ENSDARP00000157207	
ENSG00000141741	ENSP00000462998	MIEN1	ENSDARG00000038228	ENSDARP00000122385	MIEN1
ENSG00000266412	ENSP00000463027	NCOA4	ENSDARG00000021439	ENSDARP00000013664	ncoa4
ENSG00000136450	ENSP00000463042	SRSF1	ENSDARG00000017843	ENSDARP00000116886	SRSF1
ENSG00000265203	ENSP00000463151	RBP3	ENSDARG00000096519	ENSDARP00000126990	irbpl
ENSG00000143401	ENSP00000463154	ANP32E	ENSDARG00000054804	ENSDARP00000071527	ANP32E
ENSG00000160392	ENSP00000463159	C19orf47	ENSDARG00000020611	ENSDARP00000018013	C18H19orf47
ENSG00000221926	ENSP00000463188	TRIM16	ENSDARG00000010673	ENSDARP00000006227	trim16
ENSG00000265808	ENSP00000463393	SEC22B	ENSDARG00000100435	ENSDARP00000137821	SEC22B
ENSG00000141295	ENSP00000463411	SCRN2	ENSDARG00000043497	ENSDARP00000063856	SCRN2
ENSG00000099810	ENSP00000463424	MTAP	ENSDARG00000037261	ENSDARP00000054207	MTAP
ENSG00000125457	ENSP00000463493	MIF4GD	ENSDARG00000102578	ENSDARP00000141567	MIF4GD
ENSG00000162836	ENSP00000463574	ACP6	ENSDARG00000040064	ENSDARP00000091872	ACP6
ENSG00000131748	ENSP00000463613	STARD3	ENSDARG00000017809	ENSDARP00000007948	STARD3
ENSG00000265491	ENSP00000463650	RNF115	ENSDARG00000062450	ENSDARP00000084762	RNF115
ENSG00000125445	ENSP00000463683	MRPS7	ENSDARG00000101622	ENSDARP00000135472	MRPS7
ENSG00000161526	ENSP00000463758	SAP30BP	ENSDARG00000031261	ENSDARP00000039877	SAP30BP
ENSG00000249961	ENSP00000463762	TERB1	ENSDARG00000058587	ENSDARP00000118262	terb1
ENSG00000141668	ENSP00000463771	CBLN2	ENSDARG00000077151	ENSDARP00000117813	CBLN2
ENSG00000171634	ENSP00000463776	BPTF	ENSDARG00000077361	ENSDARP00000102656	BPTF
ENSG00000265107	ENSP00000463851	GJA5	ENSDARG00000069450	ENSDARP00000091879	GJA5
ENSG00000154217	ENSP00000464006	PITPNC1	ENSDARG00000099260	ENSDARP00000140411	PITPNC1
ENSG00000286075	ENSP00000464009	SMIM10L3	ENSDARG00000100331	ENSDARP00000140618	SMIM10L2B
ENSG00000108424	ENSP00000464042	KPNB1	ENSDARG00000104889	ENSDARP00000135519	KPNB1
ENSG00000198231	ENSP00000464050	DDX42	ENSDARG00000037928	ENSDARP00000108493	DDX42
ENSG00000184060	ENSP00000464121	ADAP2	ENSDARG00000070565	ENSDARP00000119626	ADAP2
ENSG00000266524	ENSP00000464145	GDF10	ENSDARG00000095378	ENSDARP00000117036	GDF10
ENSG00000068489	ENSP00000464171	PRR11	ENSDARG00000087393	ENSDARP00000076880	prr11
ENSG00000125434	ENSP00000464231	SLC25A35	ENSDARG00000102783	ENSDARP00000140871	SLC25A35
ENSG00000108666	ENSP00000464275	C17orf75	ENSDARG00000061257	ENSDARP00000081630	C3H17orf75
ENSG00000206043	ENSP00000464330	C18orf63	ENSDARG00000100251	ENSDARP00000138843	si:ch211-152c8.2
ENSG00000169689	ENSP00000464357	CENPX	ENSDARG00000089291	ENSDARP00000109030	CENPX
ENSG00000109083	ENSP00000464443	IFT20	ENSDARG00000040556	ENSDARP00000121802	IFT20
ENSG00000198265	ENSP00000464512	HELZ	ENSDARG00000030560	ENSDARP00000044095	HELZ
ENSG00000265354	ENSP00000464522	TIMM23	ENSDARG00000071396	ENSDARP00000096296	timm23a
ENSG00000134779	ENSP00000464780	TPGS2	ENSDARG00000011926	ENSDARP00000030536	TPGS2
ENSG00000068120	ENSP00000464814	COASY	ENSDARG00000042747	ENSDARP00000062735	COASY
ENSG00000021488	ENSP00000464822	SLC7A9	ENSDARG00000005894	ENSDARP00000142939	SLC7A9
ENSG00000104886	ENSP00000464955	PLEKHJ1	ENSDARG00000025593	ENSDARP00000029972	PLEKHJ1
ENSG00000117877	ENSP00000465099	POLR1G	ENSDARG00000090386	ENSDARP00000129304	polr1g
ENSG00000186010	ENSP00000465129	NDUFA13	ENSDARG00000098584	ENSDARP00000132369	
ENSG00000105171	ENSP00000465213	POP4	ENSDARG00000101472	ENSDARP00000137725	POP4
ENSG00000141524	ENSP00000465261	TMC6	ENSDARG00000004875	ENSDARP00000142176	tmc6b
ENSG00000132004	ENSP00000465387	FBXW9	ENSDARG00000058020	ENSDARP00000113946	fbxw9
ENSG00000116288	ENSP00000465404	PARK7	ENSDARG00000116835	ENSDARP00000150435	PARK7
ENSG00000104979	ENSP00000465432	C19orf53	ENSDARG00000059816	ENSDARP00000078007	zgc:136864
ENSG00000119559	ENSP00000465469	C19orf25	ENSDARG00000103619	ENSDARP00000141000	si:ch73-238c9.1
ENSG00000141655	ENSP00000465500	TNFRSF11A	ENSDARG00000087804	ENSDARP00000107161	tnfrsf11a
ENSG00000141428	ENSP00000465517	C18orf21	ENSDARG00000077407	ENSDARP00000139413	si:dkey-184p18.2
ENSG00000099821	ENSP00000465759	POLRMT	ENSDARG00000101220	ENSDARP00000135213	POLRMT
ENSG00000104957	ENSP00000465776	YJU2B	ENSDARG00000041533	ENSDARP00000060887	YJU2B
ENSG00000154889	ENSP00000465894	MPPE1	ENSDARG00000045416	ENSDARP00000066782	MPPE1
ENSG00000132874	ENSP00000465953	SLC14A2	ENSDARG00000051914	ENSDARP00000135209	SLC14A2
ENSG00000115268	ENSP00000466010	RPS15	ENSDARG00000070849	ENSDARP00000095139	RPS15
ENSG00000131469	ENSP00000466019	RPL27	ENSDARG00000015128	ENSDARP00000117864	RPL27
ENSG00000178093	ENSP00000466056	TSSK6	ENSDARG00000017994	ENSDARP00000002367	TSSK6
ENSG00000161654	ENSP00000466074	LSM12	ENSDARG00000109510	ENSDARP00000152353	lsm12b
ENSG00000101654	ENSP00000466111	RNMT	ENSDARG00000070553	ENSDARP00000157249	RNMT
ENSG00000131944	ENSP00000466121	FAAP24	ENSDARG00000051731	ENSDARP00000067890	FAAP24
ENSG00000130175	ENSP00000466134	PRKCSH	ENSDARG00000004470	ENSDARP00000025069	PRKCSH
ENSG00000142252	ENSP00000466342	GEMIN7	ENSDARG00000041011	ENSDARP00000060097	GEMIN7
ENSG00000150477	ENSP00000466355	KIAA1328	ENSDARG00000070040	ENSDARP00000128148	zgc:162344
ENSG00000198356	ENSP00000466379	GET3	ENSDARG00000018190	ENSDARP00000018158	GET3
ENSG00000185379	ENSP00000466399	RAD51D	ENSDARG00000026400	ENSDARP00000107754	rad51d
ENSG00000131477	ENSP00000466455	RAMP2	ENSDARG00000087020	ENSDARP00000115986	si:ch73-334d15.2
ENSG00000092931	ENSP00000466613	MFSD11	ENSDARG00000104568	ENSDARP00000131845	
ENSG00000130165	ENSP00000466665	ELOF1	ENSDARG00000099453	ENSDARP00000136794	ELOF1
ENSG00000108830	ENSP00000466680	RND2	ENSDARG00000114884	ENSDARP00000145035	
ENSG00000172733	ENSP00000466881	PURG	ENSDARG00000099187	ENSDARP00000130757	PURG
ENSG00000099622	ENSP00000466897	CIRBP	ENSDARG00000013351	ENSDARP00000096178	cirbpb
ENSG00000142279	ENSP00000466953	WTIP	ENSDARG00000103607	ENSDARP00000132856	WTIP
ENSG00000179262	ENSP00000467024	RAD23A	ENSDARG00000020001	ENSDARP00000123746	RAD23A
ENSG00000105048	ENSP00000467176	TNNT1	ENSDARG00000037954	ENSDARP00000144169	TNNT1
ENSG00000182963	ENSP00000467201	GJC1	ENSDARG00000073896	ENSDARP00000102358	GJC2
ENSG00000055483	ENSP00000467280	USP36	ENSDARG00000032327	ENSDARP00000111119	USP36
ENSG00000062716	ENSP00000467350	VMP1	ENSDARG00000012450	ENSDARP00000004153	VMP1
ENSG00000099860	ENSP00000467490	GADD45B	ENSDARG00000013576	ENSDARP00000007424	GADD45B
ENSG00000010310	ENSP00000467494	GIPR	ENSDARG00000025478	ENSDARP00000038331	gipr
ENSG00000186566	ENSP00000467556	GPATCH8	ENSDARG00000059768	ENSDARP00000125720	GPATCH8
ENSG00000167925	ENSP00000467585	GHDC	ENSDARG00000055569	ENSDARP00000122067	ghdc
ENSG00000153885	ENSP00000467612	KCTD15	ENSDARG00000045893	ENSDARP00000122355	KCTD15
ENSG00000180329	ENSP00000467630	CCDC43	ENSDARG00000054446	ENSDARP00000071111	CCDC43
ENSG00000254901	ENSP00000467744	BORCS8	ENSDARG00000071339	ENSDARP00000096205	BORCS8
ENSG00000267060	ENSP00000467778	PTGES3L	ENSDARG00000079462	ENSDARP00000098863	ptges3l
ENSG00000198597	ENSP00000467909	ZNF536	ENSDARG00000103648	ENSDARP00000130333	ZNF536
ENSG00000197256	ENSP00000468002	KANK2	ENSDARG00000018393	ENSDARP00000128469	KANK2
ENSG00000004139	ENSP00000468032	SARM1	ENSDARG00000010610	ENSDARP00000014434	SARM1
ENSG00000126247	ENSP00000468041	CAPNS1	ENSDARG00000013804	ENSDARP00000144680	capns1b
ENSG00000179115	ENSP00000468051	FARSA	ENSDARG00000098825	ENSDARP00000132548	FARSA
ENSG00000176136	ENSP00000468086	MC5R	ENSDARG00000031348	ENSDARP00000120348	MC5R
ENSG00000108950	ENSP00000468308	FAM20A	ENSDARG00000079486	ENSDARP00000102347	FAM20A
ENSG00000167900	ENSP00000468425	TK1	ENSDARG00000102245	ENSDARP00000137376	TK1
ENSG00000141376	ENSP00000468592	BCAS3	ENSDARG00000090764	ENSDARP00000123733	BCAS3
ENSG00000011600	ENSP00000468608	TYROBP	ENSDARG00000094894	ENSDARP00000117884	tyrobp
ENSG00000174917	ENSP00000468723	MICOS13	ENSDARG00000071378	ENSDARP00000096258	micos13
ENSG00000105518	ENSP00000468733	TMEM205	ENSDARG00000100677	ENSDARP00000137350	TMEM205
ENSG00000161888	ENSP00000468818	SPC24	ENSDARG00000093622	ENSDARP00000059307	spc24
ENSG00000178078	ENSP00000468927	STAP2	ENSDARG00000092810	ENSDARP00000056253	stap2a
ENSG00000105583	ENSP00000468969	WDR83OS	ENSDARG00000025554	ENSDARP00000119631	WDR83OS
ENSG00000105669	ENSP00000469035	COPE	ENSDARG00000018562	ENSDARP00000008262	COPE
ENSG00000105755	ENSP00000469037	ETHE1	ENSDARG00000005713	ENSDARP00000043402	ETHE1
ENSG00000105372	ENSP00000469228	RPS19	ENSDARG00000030602	ENSDARP00000133580	RPS19
ENSG00000149311	ENSP00000469471	ATM	ENSDARG00000002385	ENSDARP00000015167	ATM
ENSG00000105700	ENSP00000469648	KXD1	ENSDARG00000051934	ENSDARP00000068138	KXD1
ENSG00000074842	ENSP00000469945	MYDGF	ENSDARG00000071679	ENSDARP00000096934	mydgf
ENSG00000261857	ENSP00000470129	MIA	ENSDARG00000052437	ENSDARP00000068779	MIA
ENSG00000005007	ENSP00000470142	UPF1	ENSDARG00000016302	ENSDARP00000013006	UPF1
ENSG00000042753	ENSP00000470176	AP2S1	ENSDARG00000026967	ENSDARP00000031559	AP2S1
ENSG00000181029	ENSP00000470262	TRAPPC5	ENSDARG00000026068	ENSDARP00000039210	TRAPPC5
ENSG00000269855	ENSP00000470441	RNF225	ENSDARG00000068851	ENSDARP00000090494	rnf183
ENSG00000229833	ENSP00000470539	PET100	ENSDARG00000098017	ENSDARP00000129711	pet100
ENSG00000126749	ENSP00000470560	EMG1	ENSDARG00000056914	ENSDARP00000073952	EMG1
ENSG00000169136	ENSP00000470633	ATF5	ENSDARG00000077785	ENSDARP00000127988	atf5b
ENSG00000105219	ENSP00000470643	CCNP	ENSDARG00000055250	ENSDARP00000072044	ccnp
ENSG00000127526	ENSP00000470652	SLC35E1	ENSDARG00000011945	ENSDARP00000013733	SLC35E1
ENSG00000186994	ENSP00000470728	KANK3	ENSDARG00000076566	ENSDARP00000098697	kank3
ENSG00000167654	ENSP00000470842	ATCAY	ENSDARG00000071678	ENSDARP00000077909	ATCAY
ENSG00000105696	ENSP00000470879	TMEM59L	ENSDARG00000003655	ENSDARP00000016439	tmem59l
ENSG00000178980	ENSP00000471149	SELENOW	ENSDARG00000035136	ENSDARP00000117583	selenow1
ENSG00000083845	ENSP00000471388	RPS5	ENSDARG00000043453	ENSDARP00000063788	RPS5
ENSG00000189045	ENSP00000471417	ANKDD1B	ENSDARG00000025866	ENSDARP00000033575	ANKDD1B
ENSG00000135966	ENSP00000471434	TGFBRAP1	ENSDARG00000061508	ENSDARP00000082230	TGFBRAP1
ENSG00000104983	ENSP00000471454	CCDC61	ENSDARG00000062307	ENSDARP00000098205	ccdc61
ENSG00000105698	ENSP00000471511	USF2	ENSDARG00000020228	ENSDARP00000116833	USF2
ENSG00000160570	ENSP00000471512	DEDD2	ENSDARG00000002758	ENSDARP00000065466	DEDD2
ENSG00000105393	ENSP00000471605	BABAM1	ENSDARG00000077526	ENSDARP00000108272	BABAM1
ENSG00000105701	ENSP00000471700	FKBP8	ENSDARG00000001734	ENSDARP00000000956	FKBP8
ENSG00000008382	ENSP00000471735	MPND	ENSDARG00000061989	ENSDARP00000083512	MPND
ENSG00000126456	ENSP00000471896	IRF3	ENSDARG00000076251	ENSDARP00000126885	irf3
ENSG00000130724	ENSP00000472097	CHMP2A	ENSDARG00000053979	ENSDARP00000070582	CHMP2A
ENSG00000096996	ENSP00000472165	IL12RB1	ENSDARG00000102434	ENSDARP00000133798	il12rb1
ENSG00000130312	ENSP00000472266	MRPL34	ENSDARG00000092954	ENSDARP00000121717	mrpl34
ENSG00000268975	ENSP00000472384	MIA-RAB4B	ENSDARG00000116215	ENSDARP00000147094	mia
ENSG00000161671	ENSP00000472420	EMC10	ENSDARG00000054793	ENSDARP00000071497	EMC10
ENSG00000062822	ENSP00000472445	POLD1	ENSDARG00000027689	ENSDARP00000055858	POLD1
ENSG00000233927	ENSP00000472469	RPS28	ENSDARG00000035860	ENSDARP00000115796	RPS28
ENSG00000105499	ENSP00000472546	PLA2G4C	ENSDARG00000042090	ENSDARP00000134695	si:ch73-55i23.1
ENSG00000268790	ENSP00000472547		ENSDARG00000074848	ENSDARP00000142236	SMIM7
ENSG00000099797	ENSP00000472697	TECR	ENSDARG00000025904	ENSDARP00000098524	TECR
ENSG00000221983	ENSP00000472768	UBA52	ENSDARG00000041435	ENSDARP00000060744	UBA52
ENSG00000063176	ENSP00000472983	SPHK2	ENSDARG00000069893	ENSDARP00000131179	sphk2
ENSG00000104852	ENSP00000472998	SNRNP70	ENSDARG00000077126	ENSDARP00000055278	SNRNP70
ENSG00000130311	ENSP00000473086	DDA1	ENSDARG00000076074	ENSDARP00000119610	DDA1
ENSG00000101158	ENSP00000473290	NELFCD	ENSDARG00000021097	ENSDARP00000021861	NELFCD
ENSG00000269964	ENSP00000473370	MEI4	ENSDARG00000043912	ENSDARP00000143911	MEI4
ENSG00000170035	ENSP00000473639	UBE2E3	ENSDARG00000012244	ENSDARP00000010840	UBE2E3
ENSG00000112761	ENSP00000473777	CCN6	ENSDARG00000071048	ENSDARP00000095576	ccn6
ENSG00000198015	ENSP00000473798	MRPL42	ENSDARG00000079391	ENSDARP00000103369	mrpl42
ENSG00000116221	ENSP00000473980	MRPL37	ENSDARG00000062916	ENSDARP00000119902	MRPL37
ENSG00000007001	ENSP00000474090	UPP2	ENSDARG00000036833	ENSDARP00000053472	UPP2
ENSG00000108176	ENSP00000474215	DNAJC12	ENSDARG00000086691	ENSDARP00000105475	DNAJC12
ENSG00000270885	ENSP00000474230	RASL10B	ENSDARG00000062314	ENSDARP00000084401	rasl10a
ENSG00000206561	ENSP00000474271	COLQ	ENSDARG00000019692	ENSDARP00000019894	COLQ
ENSG00000271601	ENSP00000474487	LIX1L	ENSDARG00000063244	ENSDARP00000115243	lix1l
ENSG00000261594	ENSP00000474988	TPBGL	ENSDARG00000054575	ENSDARP00000140261	tpbgl
ENSG00000157916	ENSP00000475168	RER1	ENSDARG00000012747	ENSDARP00000007832	RER1
ENSG00000137106	ENSP00000475569	GRHPR	ENSDARG00000068264	ENSDARP00000089411	GRHPR
ENSG00000150316	ENSP00000475615	CWC15	ENSDARG00000013382	ENSDARP00000022647	CWC15
ENSG00000079393	ENSP00000475626	DUSP13B	ENSDARG00000061498	ENSDARP00000106948	DUSP13B
ENSG00000162604	ENSP00000475700	TM2D1	ENSDARG00000057042	ENSDARP00000074090	tm2d1
ENSG00000145979	ENSP00000475727	TBC1D7	ENSDARG00000029581	ENSDARP00000040264	TBC1D7
ENSG00000051620	ENSP00000475750	HEBP2	ENSDARG00000042630	ENSDARP00000062535	HEBP2
ENSG00000197622	ENSP00000475845	CDC42SE1	ENSDARG00000023724	ENSDARP00000034273	CDC42SE1
ENSG00000065268	ENSP00000476117	WDR18	ENSDARG00000041113	ENSDARP00000060250	WDR18
ENSG00000272325	ENSP00000476119	NUDT3	ENSDARG00000042123	ENSDARP00000061734	NUDT3
ENSG00000111816	ENSP00000476145	FRK	ENSDARG00000027807	ENSDARP00000034214	FRK
ENSG00000272391	ENSP00000476236	POM121C	ENSDARG00000055113	ENSDARP00000107396	pom121
ENSG00000205084	ENSP00000476267	TMEM231	ENSDARG00000042272	ENSDARP00000061995	TMEM231
ENSG00000180535	ENSP00000476312	BHLHA15	ENSDARG00000045166	ENSDARP00000099059	BHLHA15
ENSG00000119402	ENSP00000476369	FBXW2	ENSDARG00000009745	ENSDARP00000010071	FBXW2
ENSG00000260428	ENSP00000476384	SCX	ENSDARG00000035695	ENSDARP00000115633	SCX
ENSG00000272886	ENSP00000476386	DCP1A	ENSDARG00000100136	ENSDARP00000132177	dcp1a
ENSG00000122643	ENSP00000476480	NT5C3A	ENSDARG00000058597	ENSDARP00000124389	NT5C3A
ENSG00000273274	ENSP00000476499	ZBTB8B	ENSDARG00000035889	ENSDARP00000094186	zbtb8b
ENSG00000105185	ENSP00000476525	PDCD5	ENSDARG00000026072	ENSDARP00000032037	PDCD5
ENSG00000185477	ENSP00000476603	GPRIN3	ENSDARG00000075043	ENSDARP00000116939	gprin3b
ENSG00000175854	ENSP00000476650	SWI5	ENSDARG00000078492	ENSDARP00000100791	swi5
ENSG00000089775	ENSP00000476746	ZBTB25	ENSDARG00000042383	ENSDARP00000115542	zbtb25
ENSG00000122912	ENSP00000476815	SLC25A16	ENSDARG00000057287	ENSDARP00000074352	SLC25A16
ENSG00000122484	ENSP00000476948	RPAP2	ENSDARG00000038397	ENSDARP00000056033	RPAP2
ENSG00000111850	ENSP00000477133	SMIM8	ENSDARG00000071040	ENSDARP00000095554	SMIM8
ENSG00000260230	ENSP00000477141	FRRS1L	ENSDARG00000103940	ENSDARP00000134057	FRRS1L
ENSG00000163644	ENSP00000477341	PPM1K	ENSDARG00000010655	ENSDARP00000124125	PPM1K
ENSG00000130520	ENSP00000477443	LSM4	ENSDARG00000023852	ENSDARP00000037344	LSM4
ENSG00000161999	ENSP00000477481	JMJD8	ENSDARG00000104841	ENSDARP00000134233	JMJD8
ENSG00000170468	ENSP00000477507	RIOX1	ENSDARG00000067838	ENSDARP00000088500	riox1
ENSG00000164934	ENSP00000477526	DCAF13	ENSDARG00000002267	ENSDARP00000028109	DCAF13
ENSG00000187109	ENSP00000477538	NAP1L1	ENSDARG00000101813	ENSDARP00000143696	NAP1L1
ENSG00000153029	ENSP00000477563	MR1	ENSDARG00000075963	ENSDARP00000020667	mhc1uba
ENSG00000277893	ENSP00000477587	SRD5A2	ENSDARG00000043587	ENSDARP00000064006	SRD5A2
ENSG00000066322	ENSP00000477602	ELOVL1	ENSDARG00000103735	ENSDARP00000139034	ELOVL1
ENSG00000273594	ENSP00000477608	EEF1D	ENSDARG00000030053	ENSDARP00000042703	EEF1D
ENSG00000124357	ENSP00000477639	NAGK	ENSDARG00000099116	ENSDARP00000138895	NAGK
ENSG00000166845	ENSP00000477654	C18orf54	ENSDARG00000071487	ENSDARP00000096514	zgc:152948
ENSG00000081692	ENSP00000477669	JMJD4	ENSDARG00000058995	ENSDARP00000096160	JMJD4
ENSG00000147654	ENSP00000477734	EBAG9	ENSDARG00000040021	ENSDARP00000058545	EBAG9
ENSG00000166295	ENSP00000477760	ANAPC16	ENSDARG00000013822	ENSDARP00000107781	ANAPC16
ENSG00000133112	ENSP00000477781	TPT1	ENSDARG00000092693	ENSDARP00000092887	TPT1
ENSG00000132128	ENSP00000477792	LRRC41	ENSDARG00000096306	ENSDARP00000145915	lrrc41
ENSG00000157330	ENSP00000477802	CFAP107	ENSDARG00000032885	ENSDARP00000046158	si:ch211-226m7.4
ENSG00000179361	ENSP00000477878	ARID3B	ENSDARG00000104034	ENSDARP00000141926	arid3b
ENSG00000281887	ENSP00000477920	GIMAP1-GIMAP5	ENSDARG00000087012	ENSDARP00000108758	si:dkey-30g5.2
ENSG00000277443	ENSP00000478061	MARCKS	ENSDARG00000004049	ENSDARP00000106995	MARCKS
ENSG00000167904	ENSP00000478242	TMEM68	ENSDARG00000086737	ENSDARP00000110455	TMEM68
ENSG00000147145	ENSP00000478261	LPAR4	ENSDARG00000089824	ENSDARP00000145769	LPAR4
ENSG00000103148	ENSP00000478273	NPRL3	ENSDARG00000010918	ENSDARP00000039240	NPRL3
ENSG00000005206	ENSP00000478298	SPPL2B	ENSDARG00000030448	ENSDARP00000032543	SPPL2B
ENSG00000099817	ENSP00000478303	POLR2E	ENSDARG00000026183	ENSDARP00000028718	POLR2E
ENSG00000088826	ENSP00000478305	SMOX	ENSDARG00000036967	ENSDARP00000053684	SMOX
ENSG00000274180	ENSP00000478388	NATD1	ENSDARG00000038281	ENSDARP00000055786	NATD1
ENSG00000099246	ENSP00000478479	RAB18	ENSDARG00000098344	ENSDARP00000133937	RAB18
ENSG00000006534	ENSP00000478486	ALDH3B1	ENSDARG00000013839	ENSDARP00000002746	aldh3b1
ENSG00000164162	ENSP00000478501	ANAPC10	ENSDARG00000090152	ENSDARP00000123807	ANAPC10
ENSG00000180347	ENSP00000478518	ITPRID1	ENSDARG00000086805	ENSDARP00000116104	itprid1
ENSG00000006062	ENSP00000478552	MAP3K14	ENSDARG00000074060	ENSDARP00000125811	map3k14a
ENSG00000204815	ENSP00000478589	ODAD4	ENSDARG00000058140	ENSDARP00000075390	ODAD4
ENSG00000163596	ENSP00000478645	ICA1L	ENSDARG00000057688	ENSDARP00000130632	ICA1L
ENSG00000137502	ENSP00000478702	RAB30	ENSDARG00000037884	ENSDARP00000055219	RAB30
ENSG00000163785	ENSP00000478721	RYK	ENSDARG00000007231	ENSDARP00000106622	RYK
ENSG00000273889	ENSP00000478790	FAM83H	ENSDARG00000060830	ENSDARP00000080573	fam83hb
ENSG00000028839	ENSP00000478795	TBPL1	ENSDARG00000036868	ENSDARP00000053533	TBPL1
ENSG00000167110	ENSP00000478799	GOLGA2	ENSDARG00000063197	ENSDARP00000086520	GOLGA2
ENSG00000136997	ENSP00000478887	MYC	ENSDARG00000007241	ENSDARP00000010970	MYC
ENSG00000128266	ENSP00000478892	GNAZ	ENSDARG00000099844	ENSDARP00000141935	GNAZ
ENSG00000185340	ENSP00000478908	GAS2L1	ENSDARG00000078803	ENSDARP00000099100	GAS2L1
ENSG00000275947	ENSP00000478917	LYSET	ENSDARG00000042341	ENSDARP00000062093	LYSET
ENSG00000179600	ENSP00000478993	GPHB5	ENSDARG00000027472	ENSDARP00000031688	GPHB5
ENSG00000113716	ENSP00000479027	HMGXB3	ENSDARG00000077823	ENSDARP00000141861	HMGXB3
ENSG00000248905	ENSP00000479134	FMN1	ENSDARG00000011975	ENSDARP00000122153	FMN1
ENSG00000176087	ENSP00000479255	SLC35A4	ENSDARG00000062379	ENSDARP00000084629	slc35a4
ENSG00000255690	ENSP00000479256	TRIL	ENSDARG00000100791	ENSDARP00000135123	TRIL
ENSG00000136122	ENSP00000479266	BORA	ENSDARG00000042688	ENSDARP00000110650	bora
ENSG00000138867	ENSP00000479370	GUCD1	ENSDARG00000068438	ENSDARP00000089757	GUCD1
ENSG00000126226	ENSP00000479494	PCID2	ENSDARG00000013802	ENSDARP00000009441	PCID2
ENSG00000088970	ENSP00000479542	KIZ	ENSDARG00000079753	ENSDARP00000102994	kiz
ENSG00000171792	ENSP00000479598	RHNO1	ENSDARG00000091640	ENSDARP00000107548	rhno1
ENSG00000135253	ENSP00000479679	KCP	ENSDARG00000078508	ENSDARP00000092299	kcp
ENSG00000147676	ENSP00000479708	MAL2	ENSDARG00000077637	ENSDARP00000099973	MAL2
ENSG00000108352	ENSP00000479735	RAPGEFL1	ENSDARG00000079912	ENSDARP00000100483	RAPGEFL1
ENSG00000243710	ENSP00000479773	CFAP57	ENSDARG00000058090	ENSDARP00000075344	CFAP57
ENSG00000122986	ENSP00000479812	HVCN1	ENSDARG00000040338	ENSDARP00000059027	HVCN1
ENSG00000185043	ENSP00000479860	CIB1	ENSDARG00000103118	ENSDARP00000138487	CIB1
ENSG00000168385	ENSP00000479861	SEPTIN2	ENSDARG00000027590	ENSDARP00000108257	SEPTIN2
ENSG00000132965	ENSP00000479870	ALOX5AP	ENSDARG00000113460	ENSDARP00000140056	alox5ap
ENSG00000198001	ENSP00000479889	IRAK4	ENSDARG00000100534	ENSDARP00000135636	IRAK4
ENSG00000134283	ENSP00000479913	PPHLN1	ENSDARG00000045692	ENSDARP00000067174	PPHLN1
ENSG00000186792	ENSP00000479935	HYAL3	ENSDARG00000036818	ENSDARP00000114765	HYAL3
ENSG00000101246	ENSP00000479940	ARFRP1	ENSDARG00000057857	ENSDARP00000109919	ARFRP1
ENSG00000187479	ENSP00000479976	C11orf96	ENSDARG00000097208	ENSDARP00000129219	C25H11orf96
ENSG00000083937	ENSP00000480032	CHMP2B	ENSDARG00000002190	ENSDARP00000008354	CHMP2B
ENSG00000150630	ENSP00000480043	VEGFC	ENSDARG00000069640	ENSDARP00000092263	VEGFC
ENSG00000077009	ENSP00000480091	NMRK2	ENSDARG00000067848	ENSDARP00000088524	nmrk2
ENSG00000266472	ENSP00000480129	MRPS21	ENSDARG00000070985	ENSDARP00000132434	mrps21
ENSG00000276231	ENSP00000480157	PIK3R6	ENSDARG00000100336	ENSDARP00000139597	pik3r6a
ENSG00000100109	ENSP00000480171	TFIP11	ENSDARG00000056932	ENSDARP00000073961	TFIP11
ENSG00000172179	ENSP00000480195	PRL	ENSDARG00000018744	ENSDARP00000114109	prl2
ENSG00000148655	ENSP00000480240	LRMDA	ENSDARG00000057166	ENSDARP00000114080	LRMDA
ENSG00000054116	ENSP00000480332	TRAPPC3	ENSDARG00000045364	ENSDARP00000066711	TRAPPC3
ENSG00000168096	ENSP00000480350	ANKS3	ENSDARG00000038557	ENSDARP00000123123	ANKS3
ENSG00000274523	ENSP00000480364	RCC1L	ENSDARG00000059583	ENSDARP00000077387	RCC1L
ENSG00000178814	ENSP00000480476	OPLAH	ENSDARG00000045123	ENSDARP00000126999	OPLAH
ENSG00000124785	ENSP00000480483	NRN1	ENSDARG00000071860	ENSDARP00000097397	NRN1
ENSG00000143183	ENSP00000480514	TMCO1	ENSDARG00000069099	ENSDARP00000091049	TMCO1
ENSG00000163171	ENSP00000480549	CDC42EP3	ENSDARG00000052783	ENSDARP00000069193	CDC42EP3
ENSG00000275122	ENSP00000480630	THEMIS	ENSDARG00000010619	ENSDARP00000012705	THEMIS
ENSG00000175087	ENSP00000480635	PDIK1L	ENSDARG00000056509	ENSDARP00000073471	PDIK1L
ENSG00000187634	ENSP00000480678	SAMD11	ENSDARG00000077852	ENSDARP00000112558	SAMD11
