Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSDARG00000036968	ENSDARP00000141525	serpina10b	ENSPKIG00000005080	ENSPKIP00000020219	SERPINA10
ENSDARG00000102643	ENSDARP00000141533	CHMP1A	ENSPKIG00000004700	ENSPKIP00000019633	chmp1a
ENSDARG00000098143	ENSDARP00000141536	si:dkey-57l19.1	ENSPKIG00000009467	ENSPKIP00000027371	
ENSDARG00000103273	ENSDARP00000141552		ENSPKIG00000023093	ENSPKIP00000007044	
ENSDARG00000097877	ENSDARP00000141554	si:ch211-167b20.8	ENSPKIG00000008093	ENSPKIP00000025094	
ENSDARG00000035505	ENSDARP00000141564	NELFB	ENSPKIG00000000550	ENSPKIP00000012955	nelfb
ENSDARG00000102578	ENSDARP00000141567	MIF4GD	ENSPKIG00000023565	ENSPKIP00000007814	MIF4GD
ENSDARG00000099322	ENSDARP00000141570		ENSPKIG00000000743	ENSPKIP00000013280	
ENSDARG00000021555	ENSDARP00000141580	PRKN	ENSPKIG00000002825	ENSPKIP00000016560	prkn
ENSDARG00000098273	ENSDARP00000141581	ZBTB14	ENSPKIG00000004399	ENSPKIP00000019075	zbtb14
ENSDARG00000103470	ENSDARP00000141586	polm	ENSPKIG00000009249	ENSPKIP00000027005	polm
ENSDARG00000099799	ENSDARP00000141588	si:dkey-11f4.16	ENSPKIG00000011571	ENSPKIP00000030857	
ENSDARG00000103639	ENSDARP00000141603	fxyd12	ENSPKIG00000025217	ENSPKIP00000010526	
ENSDARG00000103765	ENSDARP00000141610	stpg1	ENSPKIG00000003521	ENSPKIP00000017765	stpg1
ENSDARG00000099168	ENSDARP00000141614		ENSPKIG00000002651	ENSPKIP00000016245	lrrc30a
ENSDARG00000100588	ENSDARP00000141617	RPL36	ENSPKIG00000009092	ENSPKIP00000026725	rpl36
ENSDARG00000104581	ENSDARP00000141619	tom1	ENSPKIG00000006675	ENSPKIP00000022807	tom1
ENSDARG00000101696	ENSDARP00000141621	hycc2	ENSPKIG00000010348	ENSPKIP00000028901	hycc2
ENSDARG00000103453	ENSDARP00000141625	ZFPL1	ENSPKIG00000008808	ENSPKIP00000026249	zfpl1
ENSDARG00000099022	ENSDARP00000141629	FAU	ENSPKIG00000021210	ENSPKIP00000003892	faua
ENSDARG00000099645	ENSDARP00000141630	zgc:153184	ENSPKIG00000015032	ENSPKIP00000036475	
ENSDARG00000101060	ENSDARP00000141634	gcna	ENSPKIG00000014504	ENSPKIP00000035617	gcna
ENSDARG00000114069	ENSDARP00000141637	tlx3b	ENSPKIG00000023925	ENSPKIP00000008431	tlx3b
ENSDARG00000017444	ENSDARP00000141662	HAL	ENSPKIG00000021860	ENSPKIP00000005018	hal
ENSDARG00000099972	ENSDARP00000141671	nup153	ENSPKIG00000001734	ENSPKIP00000014794	nup153
ENSDARG00000019588	ENSDARP00000141688	chico	ENSPKIG00000008606	ENSPKIP00000025937	
ENSDARG00000105154	ENSDARP00000141689	CREG1	ENSPKIG00000009816	ENSPKIP00000028008	creg1
ENSDARG00000104018	ENSDARP00000141690	MTPN	ENSPKIG00000003452	ENSPKIP00000017612	mtpn
ENSDARG00000101199	ENSDARP00000141692	RBP4	ENSPKIG00000005298	ENSPKIP00000020574	rbp4
ENSDARG00000104367	ENSDARP00000141712	casp20	ENSPKIG00000017154	ENSPKIP00000040020	
ENSDARG00000099889	ENSDARP00000141748	STYXL2	ENSPKIG00000008386	ENSPKIP00000025551	dusp27
ENSDARG00000098414	ENSDARP00000141752	ninl	ENSPKIG00000010435	ENSPKIP00000029066	ninl
ENSDARG00000077943	ENSDARP00000141758	INTS5	ENSPKIG00000020171	ENSPKIP00000002162	INTS5
ENSDARG00000100774	ENSDARP00000141763	cmc4	ENSPKIG00000008166	ENSPKIP00000025207	
ENSDARG00000100886	ENSDARP00000141770	si:dkeyp-97a10.1	ENSPKIG00000000132	ENSPKIP00000012287	si:dkeyp-97a10.1
ENSDARG00000101360	ENSDARP00000141781	si:ch211-215e19.6	ENSPKIG00000018529	ENSPKIP00000011434	
ENSDARG00000101787	ENSDARP00000141795	zgc:162592	ENSPKIG00000009797	ENSPKIP00000027955	zgc:162592
ENSDARG00000098671	ENSDARP00000141813	PRELID1	ENSPKIG00000007865	ENSPKIP00000024744	prelid1a
ENSDARG00000055813	ENSDARP00000141825	mhc1lca	ENSPKIG00000001817	ENSPKIP00000014918	
ENSDARG00000075446	ENSDARP00000141827	NAA25	ENSPKIG00000023372	ENSPKIP00000007529	NAA25
ENSDARG00000099122	ENSDARP00000141836	NAA38	ENSPKIG00000006614	ENSPKIP00000022699	
ENSDARG00000101050	ENSDARP00000141837	TMC8	ENSPKIG00000010517	ENSPKIP00000029159	TMC8
ENSDARG00000102912	ENSDARP00000141846	gpr184	ENSPKIG00000009735	ENSPKIP00000027861	gpr184
ENSDARG00000103135	ENSDARP00000141850	STOML2	ENSPKIG00000011990	ENSPKIP00000031563	stoml2
ENSDARG00000100642	ENSDARP00000141852	PLPPR1	ENSPKIG00000023329	ENSPKIP00000007455	PLPPR1
ENSDARG00000103747	ENSDARP00000141857	CAV1	ENSPKIG00000025552	ENSPKIP00000011120	cav1
ENSDARG00000077823	ENSDARP00000141861	HMGXB3	ENSPKIG00000009686	ENSPKIP00000027764	HMGXB3
ENSDARG00000101452	ENSDARP00000141875	SUSD2	ENSPKIG00000023406	ENSPKIP00000007577	SUSD2
ENSDARG00000105046	ENSDARP00000141877	CCNF	ENSPKIG00000006094	ENSPKIP00000021869	ccnf
ENSDARG00000101216	ENSDARP00000141878	MEAF6	ENSPKIG00000005531	ENSPKIP00000020944	meaf6
ENSDARG00000057714	ENSDARP00000141882	cmah	ENSPKIG00000019589	ENSPKIP00000001239	cmah
ENSDARG00000101611	ENSDARP00000141898	HUS1	ENSPKIG00000001641	ENSPKIP00000014645	zgc:162895
ENSDARG00000103759	ENSDARP00000141900	fahd2a	ENSPKIG00000001267	ENSPKIP00000014066	FAHD2A
ENSDARG00000086842	ENSDARP00000141912	dap1b	ENSPKIG00000012371	ENSPKIP00000032168	DAPL1
ENSDARG00000099690	ENSDARP00000141917	VASP	ENSPKIG00000001134	ENSPKIP00000013859	VASP
ENSDARG00000104034	ENSDARP00000141926	arid3b	ENSPKIG00000019662	ENSPKIP00000001338	
ENSDARG00000102894	ENSDARP00000141928		ENSPKIG00000008008	ENSPKIP00000024963	
ENSDARG00000098247	ENSDARP00000141939	DET1	ENSPKIG00000014666	ENSPKIP00000035937	det1
ENSDARG00000100923	ENSDARP00000141943		ENSPKIG00000000578	ENSPKIP00000012982	
ENSDARG00000095259	ENSDARP00000141946	tmem119a	ENSPKIG00000025194	ENSPKIP00000010492	
ENSDARG00000099383	ENSDARP00000141952	dnajb1a	ENSPKIG00000013044	ENSPKIP00000033265	dnajb1a
ENSDARG00000102341	ENSDARP00000141963	SUGCT	ENSPKIG00000010227	ENSPKIP00000028695	sugct
ENSDARG00000101890	ENSDARP00000141970	pigr	ENSPKIG00000003835	ENSPKIP00000018177	
ENSDARG00000100181	ENSDARP00000141981	LAMP1	ENSPKIG00000009576	ENSPKIP00000027564	lamp1b
ENSDARG00000104758	ENSDARP00000142007	zgc:194981	ENSPKIG00000004540	ENSPKIP00000019335	
ENSDARG00000105281	ENSDARP00000142018	P2RY1	ENSPKIG00000010153	ENSPKIP00000028537	P2RY1
ENSDARG00000105117	ENSDARP00000142023	SDAD1	ENSPKIG00000007518	ENSPKIP00000024260	sdad1
ENSDARG00000079008	ENSDARP00000142025	fam189b	ENSPKIG00000014582	ENSPKIP00000035751	fam189b
ENSDARG00000100308	ENSDARP00000142030		ENSPKIG00000022384	ENSPKIP00000005990	SEMA4F
ENSDARG00000104656	ENSDARP00000142041	si:dkeyp-97a10.3	ENSPKIG00000000113	ENSPKIP00000012268	si:dkeyp-97a10.3
ENSDARG00000077717	ENSDARP00000142056	RPL29	ENSPKIG00000025048	ENSPKIP00000010282	rpl29
ENSDARG00000105363	ENSDARP00000142057	si:ch211-207g17.3	ENSPKIG00000012712	ENSPKIP00000032744	CX3CR1
ENSDARG00000105434	ENSDARP00000142060	GRXCR1	ENSPKIG00000017278	ENSPKIP00000040237	GRXCR1
ENSDARG00000105450	ENSDARP00000142067	si:ch211-63p21.1	ENSPKIG00000022896	ENSPKIP00000006740	si:ch211-63p21.1
ENSDARG00000086879	ENSDARP00000142070	LINS1	ENSPKIG00000017561	ENSPKIP00000040703	lins1
ENSDARG00000105453	ENSDARP00000142082	kcnk17	ENSPKIG00000022301	ENSPKIP00000005742	kcnk17
ENSDARG00000105461	ENSDARP00000142108	si:dkey-11o1.6	ENSPKIG00000001803	ENSPKIP00000014896	
ENSDARG00000056519	ENSDARP00000142109	shtn3	ENSPKIG00000000242	ENSPKIP00000012462	
ENSDARG00000105322	ENSDARP00000142118	KLHDC7A	ENSPKIG00000011433	ENSPKIP00000030650	KLHDC7A
ENSDARG00000105423	ENSDARP00000142131	cd27	ENSPKIG00000025359	ENSPKIP00000010775	
ENSDARG00000078541	ENSDARP00000142140	CERS3	ENSPKIG00000017601	ENSPKIP00000040761	cers3b
ENSDARG00000103730	ENSDARP00000142145	VGLL4	ENSPKIG00000024872	ENSPKIP00000009985	vgll4b
ENSDARG00000098164	ENSDARP00000142149	aipl2	ENSPKIG00000001206	ENSPKIP00000013988	aipl2
ENSDARG00000032199	ENSDARP00000142166	GPC3	ENSPKIG00000021129	ENSPKIP00000003768	gpc3
ENSDARG00000069977	ENSDARP00000142177	MYG1	ENSPKIG00000001941	ENSPKIP00000015127	myg1
ENSDARG00000105498	ENSDARP00000142194	si:ch211-220e11.3	ENSPKIG00000022357	ENSPKIP00000005849	TSC22D3
ENSDARG00000063030	ENSDARP00000142197	MESD	ENSPKIG00000021023	ENSPKIP00000003578	mesd
ENSDARG00000101235	ENSDARP00000142210	ccdc166	ENSPKIG00000022344	ENSPKIP00000005811	ccdc166
ENSDARG00000074848	ENSDARP00000142236	SMIM7	ENSPKIG00000007017	ENSPKIP00000023348	smim7
ENSDARG00000038207	ENSDARP00000142254	ALDH4A1	ENSPKIG00000014420	ENSPKIP00000035521	aldh4a1
ENSDARG00000105467	ENSDARP00000142256	si:cabz01093077.1	ENSPKIG00000012731	ENSPKIP00000032758	CCR8
ENSDARG00000105455	ENSDARP00000142259	si:dkey-10h3.7	ENSPKIG00000001707	ENSPKIP00000014750	
ENSDARG00000105394	ENSDARP00000142266	gemin6	ENSPKIG00000017473	ENSPKIP00000040562	GEMIN6
ENSDARG00000060176	ENSDARP00000142268	TRMT10B	ENSPKIG00000015763	ENSPKIP00000037681	trmt10b
ENSDARG00000075727	ENSDARP00000142280	map1lc3cl	ENSPKIG00000020312	ENSPKIP00000002407	map1lc3cl
ENSDARG00000105391	ENSDARP00000142292	strc	ENSPKIG00000014961	ENSPKIP00000036450	STRC
ENSDARG00000099397	ENSDARP00000142299	CFAP410	ENSPKIG00000010319	ENSPKIP00000028826	CFAP410
ENSDARG00000105362	ENSDARP00000142300	FAIM2	ENSPKIG00000003638	ENSPKIP00000017896	FAIM2
ENSDARG00000067517	ENSDARP00000142304	ccdc15	ENSPKIG00000017258	ENSPKIP00000040192	ccdc15
ENSDARG00000032929	ENSDARP00000142305	cryba1l1	ENSPKIG00000008317	ENSPKIP00000025445	cryba1l1
ENSDARG00000040358	ENSDARP00000142309	SPRED3	ENSPKIG00000013316	ENSPKIP00000033715	spred3
ENSDARG00000040161	ENSDARP00000142311	lemd1	ENSPKIG00000011687	ENSPKIP00000031034	lemd1
ENSDARG00000077934	ENSDARP00000142335	TMBIM6	ENSPKIG00000002418	ENSPKIP00000015876	TMBIM6
ENSDARG00000105422	ENSDARP00000142336	si:dkey-1k23.3	ENSPKIG00000023519	ENSPKIP00000007736	hspb15
ENSDARG00000089637	ENSDARP00000142338	rnaseh2c	ENSPKIG00000019331	ENSPKIP00000000800	rnaseh2c
ENSDARG00000105477	ENSDARP00000142342	si:dkey-88n24.12	ENSPKIG00000005918	ENSPKIP00000021572	
ENSDARG00000098181	ENSDARP00000142354	zgc:113184	ENSPKIG00000003863	ENSPKIP00000018221	
ENSDARG00000105321	ENSDARP00000142357	aspscr1	ENSPKIG00000010341	ENSPKIP00000028881	aspscr1
ENSDARG00000074761	ENSDARP00000142360	BICDL1	ENSPKIG00000025071	ENSPKIP00000010302	BICDL1
ENSDARG00000039218	ENSDARP00000142379	GPR101	ENSPKIG00000017683	ENSPKIP00000040898	GPR101
ENSDARG00000104487	ENSDARP00000142396	MTHFS	ENSPKIG00000017707	ENSPKIP00000040961	mthfs
ENSDARG00000032601	ENSDARP00000142403	MACROD2	ENSPKIG00000024518	ENSPKIP00000009392	MACROD2
ENSDARG00000045015	ENSDARP00000142417	CYP27B1	ENSPKIG00000005491	ENSPKIP00000020855	cyp27b1
ENSDARG00000105447	ENSDARP00000142427	si:ch211-129p13.1	ENSPKIG00000013869	ENSPKIP00000034605	si:ch211-129p13.1
ENSDARG00000075203	ENSDARP00000142434	zgc:195212	ENSPKIG00000018930	ENSPKIP00000000197	
ENSDARG00000105398	ENSDARP00000142435	dnajc14	ENSPKIG00000003910	ENSPKIP00000018297	dnajc14
ENSDARG00000040917	ENSDARP00000142460	CBFB	ENSPKIG00000022466	ENSPKIP00000006018	CBFB
ENSDARG00000044669	ENSDARP00000142470	hp1bp3	ENSPKIG00000010808	ENSPKIP00000029632	hp1bp3
ENSDARG00000088346	ENSDARP00000142474	miip	ENSPKIG00000013351	ENSPKIP00000033784	miip
ENSDARG00000105416	ENSDARP00000142495	adgrg4a	ENSPKIG00000024834	ENSPKIP00000009932	adgrg4b
ENSDARG00000105460	ENSDARP00000142505	si:ch73-54f23.4	ENSPKIG00000001819	ENSPKIP00000014928	si:ch73-54f23.4
ENSDARG00000105350	ENSDARP00000142521	histh1l2	ENSPKIG00000024904	ENSPKIP00000010029	
ENSDARG00000105458	ENSDARP00000142524	si:dkeyp-81f3.4	ENSPKIG00000013858	ENSPKIP00000034596	si:dkeyp-81f3.4
ENSDARG00000105438	ENSDARP00000142533	si:ch1073-220m6.1	ENSPKIG00000009998	ENSPKIP00000028296	
ENSDARG00000086996	ENSDARP00000142540	si:ch73-234b20.5	ENSPKIG00000025511	ENSPKIP00000011033	si:ch73-234b20.5
ENSDARG00000086056	ENSDARP00000142553	plekhg6	ENSPKIG00000007082	ENSPKIP00000023456	
ENSDARG00000036793	ENSDARP00000142565	ttll5	ENSPKIG00000003073	ENSPKIP00000016962	
ENSDARG00000095705	ENSDARP00000142576	CDPF1	ENSPKIG00000022122	ENSPKIP00000005463	cdpf1
ENSDARG00000026137	ENSDARP00000142582	SFXN5	ENSPKIG00000004618	ENSPKIP00000019448	sfxn5b
ENSDARG00000075492	ENSDARP00000142611	ccdc160	ENSPKIG00000021159	ENSPKIP00000003817	ccdc160
ENSDARG00000097876	ENSDARP00000142615	si:dkey-40g16.5	ENSPKIG00000020052	ENSPKIP00000002024	si:dkey-40g16.5
ENSDARG00000088428	ENSDARP00000142630	si:ch211-189a15.5	ENSPKIG00000007072	ENSPKIP00000023442	si:ch211-189a15.5
ENSDARG00000076934	ENSDARP00000142632	DYNC2I1	ENSPKIG00000016377	ENSPKIP00000038712	dync2i1
ENSDARG00000045428	ENSDARP00000142637	MCEE	ENSPKIG00000016546	ENSPKIP00000038996	mcee
ENSDARG00000105630	ENSDARP00000142638	alpk3b	ENSPKIG00000020937	ENSPKIP00000003475	
ENSDARG00000036575	ENSDARP00000142642	si:ch73-71d17.2	ENSPKIG00000022278	ENSPKIP00000005731	si:ch73-71d17.2
ENSDARG00000105549	ENSDARP00000142664	RIC3	ENSPKIG00000023448	ENSPKIP00000007627	ric3a
ENSDARG00000105532	ENSDARP00000142669	znf16l	ENSPKIG00000016544	ENSPKIP00000038990	znf16l
ENSDARG00000036420	ENSDARP00000142678	si:dkey-33c9.6	ENSPKIG00000006978	ENSPKIP00000023312	si:dkey-33c9.6
ENSDARG00000076402	ENSDARP00000142679	NAT16	ENSPKIG00000025421	ENSPKIP00000010880	
ENSDARG00000010841	ENSDARP00000142706	fshb	ENSPKIG00000001011	ENSPKIP00000013663	fshb
ENSDARG00000105614	ENSDARP00000142721	si:ch211-212k18.13	ENSPKIG00000013304	ENSPKIP00000033682	
ENSDARG00000105643	ENSDARP00000142726		ENSPKIG00000003679	ENSPKIP00000017947	
ENSDARG00000036422	ENSDARP00000142728	ntn5	ENSPKIG00000006945	ENSPKIP00000023241	ntn5
ENSDARG00000056722	ENSDARP00000142732	CD99L2	ENSPKIG00000000258	ENSPKIP00000012471	cd99l2
ENSDARG00000105669	ENSDARP00000142738	NFX1	ENSPKIG00000016899	ENSPKIP00000039614	NFX1
ENSDARG00000020953	ENSDARP00000142741	dnajb6b	ENSPKIG00000012679	ENSPKIP00000032697	
ENSDARG00000036135	ENSDARP00000142742	BBOX1	ENSPKIG00000024319	ENSPKIP00000009075	bbox1
ENSDARG00000077644	ENSDARP00000142744	si:dkey-3k24.8	ENSPKIG00000001079	ENSPKIP00000013770	si:dkey-3k24.8
ENSDARG00000020053	ENSDARP00000142757	NKD1	ENSPKIG00000000079	ENSPKIP00000012207	nkd1
ENSDARG00000116092	ENSDARP00000142767	rnf32	ENSPKIG00000005880	ENSPKIP00000021518	rnf32
ENSDARG00000105581	ENSDARP00000142784	MSMP	ENSPKIG00000015171	ENSPKIP00000036709	
ENSDARG00000069459	ENSDARP00000142785	si:dkey-6n21.13	ENSPKIG00000000117	ENSPKIP00000012262	
ENSDARG00000077537	ENSDARP00000142787	nudt19	ENSPKIG00000020518	ENSPKIP00000002738	nudt19
ENSDARG00000105584	ENSDARP00000142793	slc8b1	ENSPKIG00000008531	ENSPKIP00000025813	SLC8B1
ENSDARG00000098915	ENSDARP00000142816	cirop	ENSPKIG00000007262	ENSPKIP00000023750	cirop
ENSDARG00000105590	ENSDARP00000142818	si:cabz01007794.1	ENSPKIG00000002675	ENSPKIP00000016284	
ENSDARG00000105544	ENSDARP00000142825	si:ch1073-363c19.3	ENSPKIG00000008569	ENSPKIP00000025871	si:ch1073-363c19.3
ENSDARG00000105626	ENSDARP00000142831	adad2	ENSPKIG00000015385	ENSPKIP00000037049	adad2
ENSDARG00000091111	ENSDARP00000142832	tifa	ENSPKIG00000025284	ENSPKIP00000010647	tifa
ENSDARG00000102029	ENSDARP00000142836	si:dkey-183c6.7	ENSPKIG00000022254	ENSPKIP00000005683	si:dkey-183c6.7
ENSDARG00000013526	ENSDARP00000142845	SVEP1	ENSPKIG00000015493	ENSPKIP00000037310	SVEP1
ENSDARG00000105594	ENSDARP00000142851	MAJIN	ENSPKIG00000024902	ENSPKIP00000010021	MAJIN
ENSDARG00000102296	ENSDARP00000142853	si:cabz01076234.3	ENSPKIG00000005844	ENSPKIP00000021474	
ENSDARG00000105562	ENSDARP00000142863	batf2	ENSPKIG00000024939	ENSPKIP00000010088	batf2
ENSDARG00000089877	ENSDARP00000142883	NICOL1	ENSPKIG00000015352	ENSPKIP00000036990	
ENSDARG00000105617	ENSDARP00000142894	si:ch73-335l21.2	ENSPKIG00000007128	ENSPKIP00000023526	si:ch73-335l21.2
ENSDARG00000056803	ENSDARP00000142911	AP1S1	ENSPKIG00000019292	ENSPKIP00000000739	ap1s1
ENSDARG00000098626	ENSDARP00000142917	nitr12	ENSPKIG00000005732	ENSPKIP00000021280	nitr12
ENSDARG00000100703	ENSDARP00000142968	si:ch211-285j22.3	ENSPKIG00000006944	ENSPKIP00000023240	si:ch211-285j22.3
ENSDARG00000105575	ENSDARP00000142971	si:dkey-6n21.12	ENSPKIG00000000111	ENSPKIP00000012253	si:dkey-6n21.12
ENSDARG00000089236	ENSDARP00000142977	METTL15	ENSPKIG00000001056	ENSPKIP00000013742	mettl15
ENSDARG00000007244	ENSDARP00000142979	ACP2	ENSPKIG00000003574	ENSPKIP00000017798	acp2
ENSDARG00000091234	ENSDARP00000142982	si:ch73-335l21.4	ENSPKIG00000007139	ENSPKIP00000023550	si:ch73-335l21.4
ENSDARG00000101706	ENSDARP00000142983	CSRP3	ENSPKIG00000023291	ENSPKIP00000007383	csrp3
ENSDARG00000078055	ENSDARP00000142991	acd	ENSPKIG00000020614	ENSPKIP00000002900	
ENSDARG00000105521	ENSDARP00000142996	si:ch73-40a2.1	ENSPKIG00000016427	ENSPKIP00000038779	si:ch73-40a2.1
ENSDARG00000077013	ENSDARP00000143000	znf280d	ENSPKIG00000022213	ENSPKIP00000005606	znf280d
ENSDARG00000089066	ENSDARP00000143001	NHSL2	ENSPKIG00000019921	ENSPKIP00000001749	NHSL2
ENSDARG00000100663	ENSDARP00000143062	or60a1	ENSPKIG00000011867	ENSPKIP00000031349	or60a1
ENSDARG00000103369	ENSDARP00000143071	TALDO1	ENSPKIG00000019007	ENSPKIP00000000291	taldo1
ENSDARG00000052059	ENSDARP00000143122	PAQR9	ENSPKIG00000011076	ENSPKIP00000030082	PAQR9
ENSDARG00000100752	ENSDARP00000143126	RAB21	ENSPKIG00000023317	ENSPKIP00000007441	RAB21
ENSDARG00000099958	ENSDARP00000143150		ENSPKIG00000023081	ENSPKIP00000007046	
ENSDARG00000012002	ENSDARP00000143162	SLC38A7	ENSPKIG00000002694	ENSPKIP00000016363	slc38a7
ENSDARG00000104632	ENSDARP00000143176	RERG	ENSPKIG00000018418	ENSPKIP00000042075	si:cabz01085950.1
ENSDARG00000087191	ENSDARP00000143197	wdr93	ENSPKIG00000021383	ENSPKIP00000004197	
ENSDARG00000089354	ENSDARP00000143203	TSPAN4	ENSPKIG00000019092	ENSPKIP00000000466	tspan4a
ENSDARG00000105829	ENSDARP00000143207		ENSPKIG00000023898	ENSPKIP00000008386	
ENSDARG00000003872	ENSDARP00000143218	CCDC102A	ENSPKIG00000023041	ENSPKIP00000006969	ccdc102a
ENSDARG00000043781	ENSDARP00000143228	PSMB10	ENSPKIG00000012420	ENSPKIP00000032253	psmb10
ENSDARG00000105744	ENSDARP00000143232	PTPRR	ENSPKIG00000022989	ENSPKIP00000006889	PTPRR
ENSDARG00000014004	ENSDARP00000143268	EIF2B4	ENSPKIG00000004903	ENSPKIP00000019931	eif2b4
ENSDARG00000003206	ENSDARP00000143276	chchd6a	ENSPKIG00000007988	ENSPKIP00000024928	chchd6a
ENSDARG00000105863	ENSDARP00000143282		ENSPKIG00000004219	ENSPKIP00000018774	
ENSDARG00000057227	ENSDARP00000143305	MATCAP2	ENSPKIG00000010249	ENSPKIP00000028713	MATCAP2
ENSDARG00000060238	ENSDARP00000143336	UACA	ENSPKIG00000016315	ENSPKIP00000038610	UACA
ENSDARG00000032218	ENSDARP00000143382	ACSS3	ENSPKIG00000004377	ENSPKIP00000019083	ACSS3
ENSDARG00000013965	ENSDARP00000143406	CUL2	ENSPKIG00000011001	ENSPKIP00000030064	CUL2
ENSDARG00000101660	ENSDARP00000143414	SNTG2	ENSPKIG00000016120	ENSPKIP00000038304	sntg2
ENSDARG00000029011	ENSDARP00000143421	XPNPEP1	ENSPKIG00000016830	ENSPKIP00000039625	xpnpep1
ENSDARG00000112142	ENSDARP00000143429		ENSPKIG00000011387	ENSPKIP00000030598	tmem54b
ENSDARG00000105972	ENSDARP00000143491		ENSPKIG00000001004	ENSPKIP00000013647	
ENSDARG00000061204	ENSDARP00000143528	DDX20	ENSPKIG00000020161	ENSPKIP00000002155	ddx20
ENSDARG00000015890	ENSDARP00000143556	MAF	ENSPKIG00000000774	ENSPKIP00000013283	MAF
ENSDARG00000054224	ENSDARP00000143566	IPO11	ENSPKIG00000016964	ENSPKIP00000039788	ipo11
ENSDARG00000095034	ENSDARP00000143589	C24H8orf34	ENSPKIG00000007285	ENSPKIP00000023858	zgc:162928
ENSDARG00000106258	ENSDARP00000143594	SGCZ	ENSPKIG00000006035	ENSPKIP00000021764	SGCZ
ENSDARG00000106745	ENSDARP00000143629		ENSPKIG00000023963	ENSPKIP00000008496	
ENSDARG00000060917	ENSDARP00000143654	anln	ENSPKIG00000010284	ENSPKIP00000028769	anln
ENSDARG00000043102	ENSDARP00000143725	LXN	ENSPKIG00000004854	ENSPKIP00000019847	lxn
ENSDARG00000076270	ENSDARP00000143739	adamts13	ENSPKIG00000024467	ENSPKIP00000009331	ADAMTS13
ENSDARG00000062865	ENSDARP00000143752	MRAS	ENSPKIG00000019227	ENSPKIP00000000642	MRAS
ENSDARG00000073918	ENSDARP00000143757	rnf41l	ENSPKIG00000015013	ENSPKIP00000036448	rnf41l
ENSDARG00000027016	ENSDARP00000143759	GBF1	ENSPKIG00000010267	ENSPKIP00000028840	GBF1
ENSDARG00000043137	ENSDARP00000143774	cdca8	ENSPKIG00000022545	ENSPKIP00000006142	cdca8
ENSDARG00000061458	ENSDARP00000143778	PHF14	ENSPKIG00000010552	ENSPKIP00000029225	phf14
ENSDARG00000099139	ENSDARP00000143779	FBXW5	ENSPKIG00000017528	ENSPKIP00000040653	fbxw5
ENSDARG00000070843	ENSDARP00000143781	ARID3A	ENSPKIG00000007465	ENSPKIP00000024065	arid3a
ENSDARG00000106606	ENSDARP00000143782		ENSPKIG00000010250	ENSPKIP00000028720	si:ch211-28p3.4
ENSDARG00000052368	ENSDARP00000143798	CLTB	ENSPKIG00000022782	ENSPKIP00000006551	CLTB
ENSDARG00000008735	ENSDARP00000143820	ATP6AP2	ENSPKIG00000012713	ENSPKIP00000032751	atp6ap2
ENSDARG00000108475	ENSDARP00000143823	OTOS	ENSPKIG00000013877	ENSPKIP00000034609	otos
ENSDARG00000061292	ENSDARP00000143878	PI15	ENSPKIG00000018332	ENSPKIP00000011918	PI15
ENSDARG00000105976	ENSDARP00000143880		ENSPKIG00000008179	ENSPKIP00000025230	IAPP
ENSDARG00000068759	ENSDARP00000143883	si:ch211-244o22.2	ENSPKIG00000011056	ENSPKIP00000030062	
ENSDARG00000043912	ENSDARP00000143911	MEI4	ENSPKIG00000015155	ENSPKIP00000036683	
ENSDARG00000061168	ENSDARP00000143955	DHX34	ENSPKIG00000013394	ENSPKIP00000033976	dhx34
ENSDARG00000043019	ENSDARP00000143958	EXOC1	ENSPKIG00000008457	ENSPKIP00000025724	exoc1
ENSDARG00000074424	ENSDARP00000143997	IBTK	ENSPKIG00000022625	ENSPKIP00000006324	IBTK
ENSDARG00000017636	ENSDARP00000144043	rnf167	ENSPKIG00000005745	ENSPKIP00000021273	rnf167
ENSDARG00000098465	ENSDARP00000144045	si:ch73-366l1.5	ENSPKIG00000006882	ENSPKIP00000023155	
ENSDARG00000010083	ENSDARP00000144068	RBFOX3	ENSPKIG00000010299	ENSPKIP00000028800	RBFOX3
ENSDARG00000011998	ENSDARP00000144091	BFSP2	ENSPKIG00000004002	ENSPKIP00000018450	bfsp2
ENSDARG00000087893	ENSDARP00000144094	RNF216	ENSPKIG00000010505	ENSPKIP00000029178	RNF216
ENSDARG00000062489	ENSDARP00000144109	MARCHF8	ENSPKIG00000009724	ENSPKIP00000027846	MARCHF8
ENSDARG00000106914	ENSDARP00000144118	pth4	ENSPKIG00000001433	ENSPKIP00000014331	
ENSDARG00000068678	ENSDARP00000144131	iqcg	ENSPKIG00000014192	ENSPKIP00000035131	
ENSDARG00000024314	ENSDARP00000144135	HERPUD1	ENSPKIG00000002281	ENSPKIP00000015628	herpud1
ENSDARG00000092155	ENSDARP00000144139	apoc2	ENSPKIG00000024383	ENSPKIP00000009179	
ENSDARG00000061215	ENSDARP00000144166	fam149b1	ENSPKIG00000000509	ENSPKIP00000012866	fam149b1
ENSDARG00000037954	ENSDARP00000144169	TNNT1	ENSPKIG00000020175	ENSPKIP00000002176	tnnt1
ENSDARG00000059294	ENSDARP00000144174	marco	ENSPKIG00000015522	ENSPKIP00000037267	MARCO
