Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSG00000164483	ENSP00000402092	SAMD3	ENSPKIG00000013471	ENSPKIP00000033944	
ENSG00000163072	ENSP00000402140	NOSTRIN	ENSPKIG00000000491	ENSPKIP00000012845	nostrin
ENSG00000101842	ENSP00000402219	VSIG1	ENSPKIG00000008348	ENSPKIP00000025485	
ENSG00000215906	ENSP00000402297	LACTBL1	ENSPKIG00000011202	ENSPKIP00000030309	LACTBL1
ENSG00000104341	ENSP00000402301	LAPTM4B	ENSPKIG00000016191	ENSPKIP00000038405	LAPTM4B
ENSG00000197498	ENSP00000402338	RPF2	ENSPKIG00000019506	ENSPKIP00000001090	rpf2
ENSG00000160111	ENSP00000402505	CPAMD8	ENSPKIG00000017483	ENSPKIP00000040592	
ENSG00000157106	ENSP00000402515	SMG1	ENSPKIG00000019929	ENSPKIP00000001890	smg1
ENSG00000112701	ENSP00000402527	SENP6	ENSPKIG00000017352	ENSPKIP00000040352	senp6a
ENSG00000179152	ENSP00000402581	TCAIM	ENSPKIG00000012174	ENSPKIP00000031845	TCAIM
ENSG00000123154	ENSP00000402653	WDR83	ENSPKIG00000005064	ENSPKIP00000020207	wdr83
ENSG00000237452	ENSP00000402674	MEIOSIN	ENSPKIG00000010897	ENSPKIP00000029782	
ENSG00000184162	ENSP00000402756	NR2C2AP	ENSPKIG00000024281	ENSPKIP00000009012	nr2c2ap
ENSG00000185664	ENSP00000402758	PMEL	ENSPKIG00000004841	ENSPKIP00000019816	pmelb
ENSG00000127483	ENSP00000403039	HP1BP3	ENSPKIG00000010808	ENSPKIP00000029632	hp1bp3
ENSG00000139737	ENSP00000403049	SLAIN1	ENSPKIG00000006586	ENSPKIP00000022672	SLAIN1
ENSG00000273899	ENSP00000403059	NOL12	ENSPKIG00000007375	ENSPKIP00000023917	nol12
ENSG00000123453	ENSP00000403084	SARDH	ENSPKIG00000021365	ENSPKIP00000004161	sardh
ENSG00000224982	ENSP00000403130	TMEM233	ENSPKIG00000023607	ENSPKIP00000007873	TMEM233
ENSG00000212916	ENSP00000403208	MAP10	ENSPKIG00000023342	ENSPKIP00000007467	map10
ENSG00000198252	ENSP00000403214	STYX	ENSPKIG00000022038	ENSPKIP00000005318	styx
ENSG00000156509	ENSP00000403293	FBXO43	ENSPKIG00000016709	ENSPKIP00000039289	FBXO43
ENSG00000184209	ENSP00000403310	SNRNP35	ENSPKIG00000005221	ENSPKIP00000020438	snrnp35
ENSG00000127837	ENSP00000403343	AAMP	ENSPKIG00000018913	ENSPKIP00000000127	aamp
ENSG00000122591	ENSP00000403396	HYCC1	ENSPKIG00000022480	ENSPKIP00000006048	hycc1
ENSG00000260916	ENSP00000403400	CCPG1	ENSPKIG00000021777	ENSPKIP00000004842	
ENSG00000233164	ENSP00000403409	C6orf136	ENSPKIG00000011022	ENSPKIP00000029985	si:ch211-215a10.4
ENSG00000214193	ENSP00000403476	SH3D21	ENSPKIG00000005110	ENSPKIP00000020273	sh3d21
ENSG00000136710	ENSP00000403480	CCDC115	ENSPKIG00000007688	ENSPKIP00000024428	ccdc115
ENSG00000089234	ENSP00000403524	BRAP	ENSPKIG00000023213	ENSPKIP00000007247	brap
ENSG00000040608	ENSP00000403535	RTN4R	ENSPKIG00000012374	ENSPKIP00000032172	rtn4r
ENSG00000130005	ENSP00000403536	GAMT	ENSPKIG00000007631	ENSPKIP00000024343	gamt
ENSG00000183597	ENSP00000403645	TANGO2	ENSPKIG00000010409	ENSPKIP00000029001	tango2
ENSG00000221838	ENSP00000403663	AP4M1	ENSPKIG00000019442	ENSPKIP00000001020	ap4m1
ENSG00000173559	ENSP00000403683	NABP1	ENSPKIG00000012112	ENSPKIP00000031744	nabp1a
ENSG00000120709	ENSP00000403705	FAM53C	ENSPKIG00000008805	ENSPKIP00000026252	FAM53C
ENSG00000147912	ENSP00000403802	FBXO10	ENSPKIG00000012742	ENSPKIP00000032856	FBXO10
ENSG00000196531	ENSP00000403817	NACA	ENSPKIG00000016613	ENSPKIP00000039126	naca
ENSG00000162946	ENSP00000403888	DISC1	ENSPKIG00000023521	ENSPKIP00000007745	
ENSG00000105341	ENSP00000403910	DMAC2	ENSPKIG00000008562	ENSPKIP00000025853	dmac2
ENSG00000167394	ENSP00000403975	ZNF668	ENSPKIG00000004175	ENSPKIP00000018711	znf668
ENSG00000234469	ENSP00000403980	CLDN34	ENSPKIG00000013577	ENSPKIP00000034116	
ENSG00000003147	ENSP00000403982	ICA1	ENSPKIG00000011063	ENSPKIP00000030119	ICA1
ENSG00000169609	ENSP00000403987	C15orf40	ENSPKIG00000019779	ENSPKIP00000001511	zgc:193812
ENSG00000158604	ENSP00000404042	TMED4	ENSPKIG00000014993	ENSPKIP00000036417	tmed4
ENSG00000163029	ENSP00000404092	SMC6	ENSPKIG00000006625	ENSPKIP00000022739	si:dkey-119f1.1
ENSG00000163235	ENSP00000404131	TGFA	ENSPKIG00000019657	ENSPKIP00000001323	tgfa
ENSG00000161800	ENSP00000404190	RACGAP1	ENSPKIG00000014511	ENSPKIP00000035662	racgap1
ENSG00000183690	ENSP00000404232	EFHC2	ENSPKIG00000003303	ENSPKIP00000017372	efhc2
ENSG00000144560	ENSP00000404251	VGLL4	ENSPKIG00000024872	ENSPKIP00000009985	vgll4b
ENSG00000090512	ENSP00000404288	FETUB	ENSPKIG00000012168	ENSPKIP00000031834	fetub
ENSG00000144579	ENSP00000404301	CTDSP1	ENSPKIG00000018996	ENSPKIP00000000278	CTDSP1
ENSG00000231135	ENSP00000404318	MDC1	ENSPKIG00000001837	ENSPKIP00000014968	
ENSG00000241343	ENSP00000404375	RPL36A	ENSPKIG00000013772	ENSPKIP00000034450	rpl36a
ENSG00000164031	ENSP00000404381	DNAJB14	ENSPKIG00000013657	ENSPKIP00000034250	dnajb14
ENSG00000144455	ENSP00000404384	SUMF1	ENSPKIG00000025148	ENSPKIP00000010411	sumf1
ENSG00000164219	ENSP00000404676	PGGT1B	ENSPKIG00000017342	ENSPKIP00000040350	pggt1b
ENSG00000177694	ENSP00000404705	NAALADL2	ENSPKIG00000023179	ENSPKIP00000007222	NAALADL2
ENSG00000138030	ENSP00000404741	KHK	ENSPKIG00000007365	ENSPKIP00000023930	khk
ENSG00000114735	ENSP00000404843	HEMK1	ENSPKIG00000013207	ENSPKIP00000033526	hemk1
ENSG00000103485	ENSP00000404873	QPRT	ENSPKIG00000007944	ENSPKIP00000024854	
ENSG00000163701	ENSP00000404916	IL17RE	ENSPKIG00000004284	ENSPKIP00000018895	
ENSG00000205356	ENSP00000404923	TECPR1	ENSPKIG00000003402	ENSPKIP00000017557	TECPR1
ENSG00000167632	ENSP00000405060	TRAPPC9	ENSPKIG00000001998	ENSPKIP00000015434	TRAPPC9
ENSG00000087269	ENSP00000405068	NOP14	ENSPKIG00000009879	ENSPKIP00000028087	nop14
ENSG00000143387	ENSP00000405083	CTSK	ENSPKIG00000021458	ENSPKIP00000004340	CTSK
ENSG00000101966	ENSP00000405529	XIAP	ENSPKIG00000021969	ENSPKIP00000005190	xiap
ENSG00000166250	ENSP00000405577	CLMP	ENSPKIG00000016667	ENSPKIP00000039238	
ENSG00000105982	ENSP00000405588	RNF32	ENSPKIG00000005880	ENSPKIP00000021518	rnf32
ENSG00000205423	ENSP00000405635	CNEP1R1	ENSPKIG00000005054	ENSPKIP00000020187	cnep1r1
ENSG00000165097	ENSP00000405669	KDM1B	ENSPKIG00000004938	ENSPKIP00000020048	KDM1B
ENSG00000225921	ENSP00000405674	NOL7	ENSPKIG00000008152	ENSPKIP00000025191	nol7
ENSG00000093009	ENSP00000405726	CDC45	ENSPKIG00000024546	ENSPKIP00000009442	cdc45
ENSG00000211448	ENSP00000405854	DIO2	ENSPKIG00000009017	ENSPKIP00000026602	dio2
ENSG00000134970	ENSP00000405926	TMED7	ENSPKIG00000012486	ENSPKIP00000032344	tmed7
ENSG00000188612	ENSP00000405965	SUMO2	ENSPKIG00000023479	ENSPKIP00000007673	
ENSG00000187535	ENSP00000406012	IFT140	ENSPKIG00000022432	ENSPKIP00000006008	IFT140
ENSG00000189410	ENSP00000406026	SH2D5	ENSPKIG00000010781	ENSPKIP00000029589	sh2d5
ENSG00000103510	ENSP00000406037	KAT8	ENSPKIG00000025402	ENSPKIP00000010847	kat8
ENSG00000162782	ENSP00000406052	TDRD5	ENSPKIG00000003193	ENSPKIP00000017155	TDRD5
ENSG00000133104	ENSP00000406061	SPART	ENSPKIG00000001742	ENSPKIP00000014814	spartb
ENSG00000205835	ENSP00000406164	GMNC	ENSPKIG00000001644	ENSPKIP00000014638	gmnc
ENSG00000170915	ENSP00000406197	PAQR8	ENSPKIG00000021982	ENSPKIP00000005201	paqr8
ENSG00000171552	ENSP00000406203	BCL2L1	ENSPKIG00000024053	ENSPKIP00000008639	BCL2L1
ENSG00000063245	ENSP00000406209	EPN1	ENSPKIG00000001672	ENSPKIP00000014705	epn1a
ENSG00000154743	ENSP00000406238	TSEN2	ENSPKIG00000024801	ENSPKIP00000009871	tsen2
ENSG00000160685	ENSP00000406286	ZBTB7B	ENSPKIG00000011228	ENSPKIP00000030332	zbtb7b
ENSG00000064933	ENSP00000406490	PMS1	ENSPKIG00000014918	ENSPKIP00000036305	pms1
ENSG00000213901	ENSP00000406546	SLC23A3	ENSPKIG00000001119	ENSPKIP00000013861	slc23a3
ENSG00000056050	ENSP00000406598	HPF1	ENSPKIG00000016194	ENSPKIP00000038493	hpf1
ENSG00000115286	ENSP00000406630	NDUFS7	ENSPKIG00000007604	ENSPKIP00000024295	ndufs7
ENSG00000233198	ENSP00000406665	RNF224	ENSPKIG00000017299	ENSPKIP00000040257	rnf224
ENSG00000196639	ENSP00000406705	HRH1	ENSPKIG00000024898	ENSPKIP00000010016	HRH1
ENSG00000274944	ENSP00000406846		ENSPKIG00000000689	ENSPKIP00000013130	GJA9
ENSG00000163900	ENSP00000406885	TMEM41A	ENSPKIG00000007837	ENSPKIP00000024685	tmem41ab
ENSG00000183621	ENSP00000406934	ZNF438	ENSPKIG00000016726	ENSPKIP00000039322	ZNF438
ENSG00000146360	ENSP00000406986	GPR6	ENSPKIG00000013224	ENSPKIP00000033554	GPR6
ENSG00000146410	ENSP00000407010	MTFR2	ENSPKIG00000023105	ENSPKIP00000007061	mtfr2
ENSG00000117450	ENSP00000407034	PRDX1	ENSPKIG00000005079	ENSPKIP00000020218	prdx1
ENSG00000119725	ENSP00000407130	ZNF410	ENSPKIG00000001996	ENSPKIP00000015236	znf410
ENSG00000136449	ENSP00000407145	MYCBPAP	ENSPKIG00000009999	ENSPKIP00000028373	mycbpap
ENSG00000141337	ENSP00000407193	ARSG	ENSPKIG00000008309	ENSPKIP00000025429	arsg
ENSG00000117395	ENSP00000407323	EBNA1BP2	ENSPKIG00000011907	ENSPKIP00000031403	ebna1bp2
ENSG00000233276	ENSP00000407375	GPX1	ENSPKIG00000019013	ENSPKIP00000000340	GPX1
ENSG00000241468	ENSP00000407540	ATP5MF	ENSPKIG00000017026	ENSPKIP00000039813	atp5mf
ENSG00000007237	ENSP00000407552	GAS7	ENSPKIG00000002957	ENSPKIP00000016791	GAS7
ENSG00000160785	ENSP00000407560	SLC25A44	ENSPKIG00000012726	ENSPKIP00000032755	slc25a44b
ENSG00000206562	ENSP00000407613	METTL6	ENSPKIG00000013289	ENSPKIP00000033664	mettl6
ENSG00000114473	ENSP00000407736	IQCG	ENSPKIG00000014192	ENSPKIP00000035131	
ENSG00000156030	ENSP00000407767	MIDEAS	ENSPKIG00000009226	ENSPKIP00000026956	MIDEAS
ENSG00000119004	ENSP00000407860	CYP20A1	ENSPKIG00000008410	ENSPKIP00000025622	cyp20a1
ENSG00000135185	ENSP00000407976	TMEM243	ENSPKIG00000014653	ENSPKIP00000035876	tmem243b
ENSG00000235608	ENSP00000407978	NKX1-1	ENSPKIG00000006255	ENSPKIP00000022124	nkx1.2lb
ENSG00000065054	ENSP00000408005	NHERF2	ENSPKIG00000004643	ENSPKIP00000019512	NHERF2
ENSG00000203740	ENSP00000408058	NTMT2	ENSPKIG00000005754	ENSPKIP00000021286	ntmt2
ENSG00000164081	ENSP00000408186	TEX264	ENSPKIG00000024729	ENSPKIP00000009735	
ENSG00000070087	ENSP00000408283	PFN2	ENSPKIG00000024034	ENSPKIP00000008612	pfn2a
ENSG00000119401	ENSP00000408292	TRIM32	ENSPKIG00000005679	ENSPKIP00000021166	trim32
ENSG00000111445	ENSP00000408295	RFC5	ENSPKIG00000009147	ENSPKIP00000026845	rfc5
ENSG00000168288	ENSP00000408331	MMADHC	ENSPKIG00000003948	ENSPKIP00000018357	mmadhcb
ENSG00000168802	ENSP00000408367	CHTF8	ENSPKIG00000021900	ENSPKIP00000005083	chtf8
ENSG00000165688	ENSP00000408393	PMPCA	ENSPKIG00000014739	ENSPKIP00000036040	pmpca
ENSG00000133731	ENSP00000408526	IMPA1	ENSPKIG00000004343	ENSPKIP00000018998	impa1
ENSG00000239605	ENSP00000408527	STPG4	ENSPKIG00000021652	ENSPKIP00000004622	si:ch211-93n23.7
ENSG00000155660	ENSP00000408628	PDIA4	ENSPKIG00000001611	ENSPKIP00000014573	pdia4
ENSG00000138398	ENSP00000408683	PPIG	ENSPKIG00000019384	ENSPKIP00000000877	ppig
ENSG00000007080	ENSP00000408730	CCDC124	ENSPKIG00000008316	ENSPKIP00000025465	ccdc124
ENSG00000175203	ENSP00000408910	DCTN2	ENSPKIG00000002672	ENSPKIP00000016319	dctn2
ENSG00000168621	ENSP00000409007	GDNF	ENSPKIG00000016387	ENSPKIP00000038726	GDNF
ENSG00000154144	ENSP00000409016	TBRG1	ENSPKIG00000012274	ENSPKIP00000032039	tbrg1
ENSG00000176871	ENSP00000409131	WSB2	ENSPKIG00000009180	ENSPKIP00000026883	wsb2
ENSG00000113597	ENSP00000409231	TRAPPC13	ENSPKIG00000025545	ENSPKIP00000011104	trappc13
ENSG00000119446	ENSP00000409315	RBM18	ENSPKIG00000005430	ENSPKIP00000020771	rbm18
ENSG00000114737	ENSP00000409346	CISH	ENSPKIG00000013193	ENSPKIP00000033496	CISH
ENSG00000164620	ENSP00000409443	RELL2	ENSPKIG00000020688	ENSPKIP00000003002	rell2
ENSG00000139651	ENSP00000409463	ZNF740	ENSPKIG00000006041	ENSPKIP00000021815	znf740b
ENSG00000051108	ENSP00000409555	HERPUD1	ENSPKIG00000002281	ENSPKIP00000015628	herpud1
ENSG00000155256	ENSP00000409594	ZFYVE27	ENSPKIG00000015847	ENSPKIP00000037812	zfyve27
ENSG00000144677	ENSP00000409600	CTDSPL	ENSPKIG00000014795	ENSPKIP00000036111	ctdsplb
ENSG00000011638	ENSP00000409879	LDAF1	ENSPKIG00000015111	ENSPKIP00000036597	
ENSG00000164323	ENSP00000409964	CFAP97	ENSPKIG00000023583	ENSPKIP00000007840	cfap97
ENSG00000108381	ENSP00000409976	ASPA	ENSPKIG00000019648	ENSPKIP00000001316	aspa
ENSG00000177051	ENSP00000410007	FBXO46	ENSPKIG00000000321	ENSPKIP00000012578	fbxo46
ENSG00000180592	ENSP00000410041	SKIDA1	ENSPKIG00000010764	ENSPKIP00000029564	SKIDA1
ENSG00000028203	ENSP00000410083	VEZT	ENSPKIG00000015020	ENSPKIP00000036692	vezt
ENSG00000155085	ENSP00000410186	AK9	ENSPKIG00000013096	ENSPKIP00000033363	AK9
ENSG00000152359	ENSP00000410216	POC5	ENSPKIG00000018516	ENSPKIP00000011410	poc5
ENSG00000135898	ENSP00000410267	GPR55	ENSPKIG00000009300	ENSPKIP00000027082	GPR55
ENSG00000184220	ENSP00000410396	CMSS1	ENSPKIG00000012609	ENSPKIP00000032565	cmss1
ENSG00000065559	ENSP00000410402	MAP2K4	ENSPKIG00000003071	ENSPKIP00000017063	map2k4b
ENSG00000117632	ENSP00000410452	STMN1	ENSPKIG00000021005	ENSPKIP00000003542	STMN1
ENSG00000237330	ENSP00000410533	RNF223	ENSPKIG00000001034	ENSPKIP00000013690	RNF223
ENSG00000170085	ENSP00000410552	SIMC1	ENSPKIG00000021396	ENSPKIP00000004177	simc1
ENSG00000159784	ENSP00000410603	FAM131B	ENSPKIG00000025259	ENSPKIP00000010615	FAM131B
ENSG00000114395	ENSP00000410663	CYB561D2	ENSPKIG00000001184	ENSPKIP00000013941	cyb561d2
ENSG00000196526	ENSP00000410689	AFAP1	ENSPKIG00000016612	ENSPKIP00000039231	AFAP1
ENSG00000106483	ENSP00000410715	SFRP4	ENSPKIG00000017725	ENSPKIP00000040980	SFRP4
ENSG00000164849	ENSP00000410743	GPR146	ENSPKIG00000006900	ENSPKIP00000023154	
ENSG00000106355	ENSP00000410758	LSM5	ENSPKIG00000011910	ENSPKIP00000031411	LSM5
ENSG00000169714	ENSP00000410769	CNBP	ENSPKIG00000024603	ENSPKIP00000009518	cnbpb
ENSG00000124688	ENSP00000410818	MAD2L1BP	ENSPKIG00000021139	ENSPKIP00000003782	mad2l1bp
ENSG00000114480	ENSP00000410833	GBE1	ENSPKIG00000002874	ENSPKIP00000016679	GBE1
ENSG00000185621	ENSP00000410926	LMLN	ENSPKIG00000016041	ENSPKIP00000038288	LMLN
ENSG00000164746	ENSP00000410944	C7orf57	ENSPKIG00000012273	ENSPKIP00000032014	
ENSG00000115275	ENSP00000410992	MOGS	ENSPKIG00000011420	ENSPKIP00000030642	mogs
ENSG00000067334	ENSP00000411010	DNTTIP2	ENSPKIG00000006816	ENSPKIP00000023036	
ENSG00000035681	ENSP00000411012	NSMAF	ENSPKIG00000010003	ENSPKIP00000028360	NSMAF
ENSG00000160183	ENSP00000411013	TMPRSS3	ENSPKIG00000003233	ENSPKIP00000017234	TMPRSS3
ENSG00000106635	ENSP00000411073	BCL7B	ENSPKIG00000015098	ENSPKIP00000036600	bcl7bb
ENSG00000082515	ENSP00000411177	MRPL22	ENSPKIG00000009864	ENSPKIP00000028071	mrpl22
ENSG00000177943	ENSP00000411339	MAMDC4	ENSPKIG00000012540	ENSPKIP00000032441	
ENSG00000161204	ENSP00000411471	ABCF3	ENSPKIG00000014055	ENSPKIP00000034953	ABCF3
ENSG00000141433	ENSP00000411658	ADCYAP1	ENSPKIG00000010573	ENSPKIP00000029301	ADCYAP1
ENSG00000128309	ENSP00000411719	MPST	ENSPKIG00000007408	ENSPKIP00000023982	mpst
ENSG00000118004	ENSP00000411770	COLEC11	ENSPKIG00000020364	ENSPKIP00000002534	colec11
ENSG00000261796	ENSP00000411822	ISY1-RAB43	ENSPKIG00000024592	ENSPKIP00000009499	isy1
ENSG00000182585	ENSP00000411898	EPGN	ENSPKIG00000020863	ENSPKIP00000003292	
ENSG00000211454	ENSP00000411913	AKR7L	ENSPKIG00000014257	ENSPKIP00000035231	akr7a3
ENSG00000170807	ENSP00000411932	LMOD2	ENSPKIG00000015654	ENSPKIP00000037492	lmod2b
ENSG00000133835	ENSP00000411960	HSD17B4	ENSPKIG00000017865	ENSPKIP00000041276	hsd17b4
ENSG00000072952	ENSP00000412130	IRAG1	ENSPKIG00000022852	ENSPKIP00000006673	
ENSG00000091181	ENSP00000412209	IL5RA	ENSPKIG00000003767	ENSPKIP00000018070	
ENSG00000136634	ENSP00000412237	IL10	ENSPKIG00000004527	ENSPKIP00000019300	il10
ENSG00000024526	ENSP00000412292	DEPDC1	ENSPKIG00000009884	ENSPKIP00000028099	depdc1a
ENSG00000071655	ENSP00000412302	MBD3	ENSPKIG00000018562	ENSPKIP00000011524	MBD3
ENSG00000180509	ENSP00000412498	KCNE1	ENSPKIG00000002170	ENSPKIP00000015448	
ENSG00000163449	ENSP00000412524	TMEM169	ENSPKIG00000010060	ENSPKIP00000028389	TMEM169
ENSG00000155229	ENSP00000412698	MMS19	ENSPKIG00000016111	ENSPKIP00000038280	mms19
ENSG00000204740	ENSP00000412763	MALRD1	ENSPKIG00000008913	ENSPKIP00000026417	malrd1
ENSG00000160050	ENSP00000413017	CCDC28B	ENSPKIG00000011655	ENSPKIP00000030989	ccdc28b
ENSG00000136197	ENSP00000413029	C7orf25	ENSPKIG00000004401	ENSPKIP00000019082	zgc:55781
ENSG00000185818	ENSP00000413064	NAT8L	ENSPKIG00000015368	ENSPKIP00000037013	nat8l
ENSG00000213079	ENSP00000413098	SCAF8	ENSPKIG00000021212	ENSPKIP00000003899	SCAF8
ENSG00000174109	ENSP00000413100	UQCC4	ENSPKIG00000006856	ENSPKIP00000023092	uqcc4
ENSG00000079150	ENSP00000413152	FKBP7	ENSPKIG00000017833	ENSPKIP00000041181	fkbp7
ENSG00000109113	ENSP00000413156	RAB34	ENSPKIG00000006695	ENSPKIP00000022850	rab34a
ENSG00000240230	ENSP00000413423	COX19	ENSPKIG00000025052	ENSPKIP00000010275	cox19
ENSG00000114279	ENSP00000413496	FGF12	ENSPKIG00000012832	ENSPKIP00000032953	fgf12a
ENSG00000106078	ENSP00000413498	COBL	ENSPKIG00000012618	ENSPKIP00000032600	cobl
ENSG00000073536	ENSP00000413572	NLE1	ENSPKIG00000000011	ENSPKIP00000012109	nle1
ENSG00000005469	ENSP00000413575	CROT	ENSPKIG00000000024	ENSPKIP00000012123	crot
ENSG00000178460	ENSP00000413632	MCMDC2	ENSPKIG00000009329	ENSPKIP00000027147	
ENSG00000173065	ENSP00000413645	FAM222B	ENSPKIG00000016254	ENSPKIP00000038512	fam222ba
ENSG00000172061	ENSP00000413707	LRRC15	ENSPKIG00000009470	ENSPKIP00000027387	
ENSG00000117625	ENSP00000413929	RCOR3	ENSPKIG00000019270	ENSPKIP00000000707	rcor3
ENSG00000132376	ENSP00000413937	INPP5K	ENSPKIG00000025592	ENSPKIP00000012072	INPP5K
ENSG00000187642	ENSP00000414022	PERM1	ENSPKIG00000012834	ENSPKIP00000032928	
ENSG00000196636	ENSP00000414066	SDHAF3	ENSPKIG00000010418	ENSPKIP00000028991	sdhaf3
ENSG00000108094	ENSP00000414095	CUL2	ENSPKIG00000011001	ENSPKIP00000030064	CUL2
ENSG00000108506	ENSP00000414237	INTS2	ENSPKIG00000020268	ENSPKIP00000002390	ints2
ENSG00000176697	ENSP00000414303	BDNF	ENSPKIG00000021989	ENSPKIP00000005223	bdnf
ENSG00000138326	ENSP00000414321	RPS24	ENSPKIG00000008331	ENSPKIP00000025467	rps24
ENSG00000129084	ENSP00000414359	PSMA1	ENSPKIG00000023584	ENSPKIP00000007842	psma1
ENSG00000205542	ENSP00000414376	TMSB4X	ENSPKIG00000011757	ENSPKIP00000031156	tmsb4x
ENSG00000137691	ENSP00000414390	CFAP300	ENSPKIG00000015569	ENSPKIP00000037352	cfap300
ENSG00000141380	ENSP00000414516	SS18	ENSPKIG00000017040	ENSPKIP00000039845	SS18
ENSG00000100439	ENSP00000414558	ABHD4	ENSPKIG00000014749	ENSPKIP00000036028	ABHD4
ENSG00000171757	ENSP00000414635	LRRC34	ENSPKIG00000020508	ENSPKIP00000002755	lrrc34
ENSG00000164920	ENSP00000414657	OSR2	ENSPKIG00000016499	ENSPKIP00000038950	osr2
ENSG00000163380	ENSP00000414670	LMOD3	ENSPKIG00000024622	ENSPKIP00000009552	LMOD3
ENSG00000141562	ENSP00000414678	NARF	ENSPKIG00000021947	ENSPKIP00000005157	narf
ENSG00000166272	ENSP00000414721	WBP1L	ENSPKIG00000001289	ENSPKIP00000014086	wbp1lb
ENSG00000215474	ENSP00000414750	SKOR2	ENSPKIG00000022834	ENSPKIP00000006636	skor2
ENSG00000180694	ENSP00000414786	TMEM64	ENSPKIG00000006469	ENSPKIP00000022473	tmem64
ENSG00000134759	ENSP00000414851	ELP2	ENSPKIG00000020740	ENSPKIP00000003205	elp2
ENSG00000182132	ENSP00000414886	KCNIP1	ENSPKIG00000023974	ENSPKIP00000008518	kcnip1b
ENSG00000132912	ENSP00000414906	DCTN4	ENSPKIG00000016087	ENSPKIP00000038247	dctn4
ENSG00000108587	ENSP00000414956	GOSR1	ENSPKIG00000010461	ENSPKIP00000029094	gosr1
ENSG00000073060	ENSP00000414979	SCARB1	ENSPKIG00000009570	ENSPKIP00000027555	scarb1
ENSG00000224940	ENSP00000415026	PRRT4	ENSPKIG00000023436	ENSPKIP00000007601	PRRT4
ENSG00000178997	ENSP00000415056	EXD1	ENSPKIG00000000671	ENSPKIP00000013116	
ENSG00000105298	ENSP00000415078	CACTIN	ENSPKIG00000008269	ENSPKIP00000025392	cactin
ENSG00000100099	ENSP00000415081	HPS4	ENSPKIG00000025166	ENSPKIP00000010447	hps4
ENSG00000174227	ENSP00000415203	PIGG	ENSPKIG00000014681	ENSPKIP00000035935	PIGG
ENSG00000189058	ENSP00000415235	APOD	ENSPKIG00000020317	ENSPKIP00000002412	apoda.1
ENSG00000110497	ENSP00000415327	AMBRA1	ENSPKIG00000012478	ENSPKIP00000032374	ambra1b
ENSG00000187231	ENSP00000415332	SESTD1	ENSPKIG00000021147	ENSPKIP00000003880	sestd1
ENSG00000075218	ENSP00000415430	GTSE1	ENSPKIG00000002881	ENSPKIP00000016646	gtse1
ENSG00000161813	ENSP00000415464	LARP4	ENSPKIG00000005950	ENSPKIP00000021621	larp4ab
ENSG00000186407	ENSP00000415488	CD300E	ENSPKIG00000002133	ENSPKIP00000015390	
ENSG00000184937	ENSP00000415516	WT1	ENSPKIG00000023518	ENSPKIP00000007742	wt1a
ENSG00000163882	ENSP00000415536	POLR2H	ENSPKIG00000022836	ENSPKIP00000006640	polr2h
ENSG00000147642	ENSP00000415654	SYBU	ENSPKIG00000004526	ENSPKIP00000019298	SYBU
ENSG00000231256	ENSP00000415662	CFAP97D1	ENSPKIG00000009281	ENSPKIP00000027055	si:ch211-284k5.2
ENSG00000022840	ENSP00000415682	RNF10	ENSPKIG00000025140	ENSPKIP00000010407	rnf10
ENSG00000135919	ENSP00000415786	SERPINE2	ENSPKIG00000010406	ENSPKIP00000028978	serpine2
ENSG00000158805	ENSP00000415836	ZNF276	ENSPKIG00000004626	ENSPKIP00000019460	znf276
ENSG00000137760	ENSP00000415885	ALKBH8	ENSPKIG00000023662	ENSPKIP00000008016	ALKBH8
ENSG00000211584	ENSP00000415998	SLC48A1	ENSPKIG00000015378	ENSPKIP00000037037	slc48a1a
ENSG00000137648	ENSP00000416037	TMPRSS4	ENSPKIG00000025247	ENSPKIP00000010581	
ENSG00000169490	ENSP00000416050	TM2D2	ENSPKIG00000000265	ENSPKIP00000012487	tm2d2
ENSG00000158856	ENSP00000416111	DMTN	ENSPKIG00000018115	ENSPKIP00000041655	dmtn
ENSG00000236699	ENSP00000416125	ARHGEF38	ENSPKIG00000012009	ENSPKIP00000031585	ARHGEF38
ENSG00000175334	ENSP00000416128	BANF1	ENSPKIG00000025141	ENSPKIP00000010419	banf1
ENSG00000104907	ENSP00000416149	TRMT1	ENSPKIG00000005309	ENSPKIP00000020608	TRMT1
ENSG00000233493	ENSP00000416154	TMEM238	ENSPKIG00000001829	ENSPKIP00000014947	tmem238a
ENSG00000156603	ENSP00000416227	MED19	ENSPKIG00000015554	ENSPKIP00000037346	MED19
ENSG00000111361	ENSP00000416250	EIF2B1	ENSPKIG00000023668	ENSPKIP00000007985	eif2b1
ENSG00000184465	ENSP00000416289	WDR27	ENSPKIG00000016115	ENSPKIP00000038287	wdr27
ENSG00000197818	ENSP00000416418	SLC9A8	ENSPKIG00000005514	ENSPKIP00000020899	slc9a8
ENSG00000161513	ENSP00000416515	FDXR	ENSPKIG00000021979	ENSPKIP00000005252	
ENSG00000145833	ENSP00000416534	DDX46	ENSPKIG00000010351	ENSPKIP00000028935	ddx46
ENSG00000023697	ENSP00000416583	DERA	ENSPKIG00000021666	ENSPKIP00000004659	dera
ENSG00000172113	ENSP00000416658	NME6	ENSPKIG00000004932	ENSPKIP00000019985	nme6
