Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSEEEG00000024418	ENSEEEP00000052047	rbmx	ENSPKIG00000024910	ENSPKIP00000010050	rbmx
ENSEEEG00000024420	ENSEEEP00000052054	TMED4	ENSPKIG00000014993	ENSPKIP00000036417	tmed4
ENSEEEG00000024421	ENSEEEP00000052066	PLPBP	ENSPKIG00000015029	ENSPKIP00000036491	PROSC
ENSEEEG00000024423	ENSEEEP00000052070	COQ10A	ENSPKIG00000003435	ENSPKIP00000017595	COQ10A
ENSEEEG00000024430	ENSEEEP00000052085	gpr101	ENSPKIG00000017683	ENSPKIP00000040898	GPR101
ENSEEEG00000024429	ENSEEEP00000052088	RACGAP1	ENSPKIG00000014511	ENSPKIP00000035662	racgap1
ENSEEEG00000024432	ENSEEEP00000052091	zic6	ENSPKIG00000017718	ENSPKIP00000040964	zic6
ENSEEEG00000024433	ENSEEEP00000052094	si:ch211-210c8.6	ENSPKIG00000014557	ENSPKIP00000035720	si:ch211-210c8.6
ENSEEEG00000024436	ENSEEEP00000052097	si:ch211-210c8.7	ENSPKIG00000014635	ENSPKIP00000035834	si:ch211-210c8.7
ENSEEEG00000024439	ENSEEEP00000052101	POU6F1	ENSPKIG00000014689	ENSPKIP00000035940	pou6f1
ENSEEEG00000024445	ENSEEEP00000052146	gpx1b	ENSPKIG00000019013	ENSPKIP00000000340	GPX1
ENSEEEG00000024451	ENSEEEP00000052158	PARP3	ENSPKIG00000004678	ENSPKIP00000019589	parp3
ENSEEEG00000024453	ENSEEEP00000052160	gpr61l	ENSPKIG00000024700	ENSPKIP00000009686	si:ch211-213o11.11
ENSEEEG00000024458	ENSEEEP00000052166	RAD18	ENSPKIG00000004607	ENSPKIP00000019427	
ENSEEEG00000024462	ENSEEEP00000052172	LIN7A	ENSPKIG00000001713	ENSPKIP00000014761	lin7a
ENSEEEG00000024465	ENSEEEP00000052181	LLPH	ENSPKIG00000016802	ENSPKIP00000039453	llph
ENSEEEG00000024467	ENSEEEP00000052186	GOLGB1	ENSPKIG00000016843	ENSPKIP00000039513	GOLGB1
ENSEEEG00000024468	ENSEEEP00000052188	GUCA1A	ENSPKIG00000000161	ENSPKIP00000012330	guca1aa
ENSEEEG00000024469	ENSEEEP00000052192	MRPS28	ENSPKIG00000022304	ENSPKIP00000005754	mrps28
ENSEEEG00000024471	ENSEEEP00000052194	SDE2	ENSPKIG00000022275	ENSPKIP00000005710	
ENSEEEG00000024472	ENSEEEP00000052195	WDR83	ENSPKIG00000005064	ENSPKIP00000020207	wdr83
ENSEEEG00000024470	ENSEEEP00000052196	ORC5	ENSPKIG00000000068	ENSPKIP00000012196	orc5
ENSEEEG00000024473	ENSEEEP00000052198	PSPN	ENSPKIG00000005019	ENSPKIP00000020117	PSPN
ENSEEEG00000024475	ENSEEEP00000052203	ccdc130	ENSPKIG00000004976	ENSPKIP00000020074	yju2b
ENSEEEG00000024480	ENSEEEP00000052216	NDUFB2	ENSPKIG00000000032	ENSPKIP00000012127	ndufb2
ENSEEEG00000024483	ENSEEEP00000052220	RS1	ENSPKIG00000013367	ENSPKIP00000033785	
ENSEEEG00000024482	ENSEEEP00000052223	capza1a	ENSPKIG00000016960	ENSPKIP00000039722	capza1b
ENSEEEG00000024496	ENSEEEP00000052246		ENSPKIG00000000252	ENSPKIP00000012459	
ENSEEEG00000024504	ENSEEEP00000052257	BIRC7	ENSPKIG00000005044	ENSPKIP00000020164	birc7
ENSEEEG00000024505	ENSEEEP00000052258	DDX23	ENSPKIG00000024110	ENSPKIP00000008748	ddx23
ENSEEEG00000024515	ENSEEEP00000052289	CD36	ENSPKIG00000003276	ENSPKIP00000017308	cd36
ENSEEEG00000024516	ENSEEEP00000052294	POLR3H	ENSPKIG00000008527	ENSPKIP00000025783	polr3h
ENSEEEG00000024525	ENSEEEP00000052338	G6PD	ENSPKIG00000024234	ENSPKIP00000008950	G6PD
ENSEEEG00000024528	ENSEEEP00000052341	NAA10	ENSPKIG00000016446	ENSPKIP00000038821	naa10
ENSEEEG00000024529	ENSEEEP00000052345	LMOD3	ENSPKIG00000024622	ENSPKIP00000009552	LMOD3
ENSEEEG00000024530	ENSEEEP00000052346	ZBTB46	ENSPKIG00000005258	ENSPKIP00000020503	ZBTB46
ENSEEEG00000024532	ENSEEEP00000052354	ZNF512B	ENSPKIG00000005318	ENSPKIP00000020612	ZNF512B
ENSEEEG00000024533	ENSEEEP00000052356		ENSPKIG00000005361	ENSPKIP00000020667	SAMD10
ENSEEEG00000024535	ENSEEEP00000052359	EDEM2	ENSPKIG00000000709	ENSPKIP00000013192	edem2
ENSEEEG00000024527	ENSEEEP00000052372	NUP107	ENSPKIG00000022464	ENSPKIP00000006049	nup107
ENSEEEG00000024536	ENSEEEP00000052374	SLC35E3	ENSPKIG00000022538	ENSPKIP00000006134	slc35e3
ENSEEEG00000024537	ENSEEEP00000052376	MDM2	ENSPKIG00000022554	ENSPKIP00000006167	mdm2
ENSEEEG00000024546	ENSEEEP00000052400	TPST1	ENSPKIG00000011589	ENSPKIP00000030882	tpst1
ENSEEEG00000024548	ENSEEEP00000052404	TNFAIP1	ENSPKIG00000011713	ENSPKIP00000031100	tnfaip1
ENSEEEG00000024549	ENSEEEP00000052405	TIMM50	ENSPKIG00000006036	ENSPKIP00000021782	timm50
ENSEEEG00000024551	ENSEEEP00000052408	CHP2	ENSPKIG00000006129	ENSPKIP00000021930	chp2
ENSEEEG00000024552	ENSEEEP00000052409	COX7A1	ENSPKIG00000006175	ENSPKIP00000021996	cox7a1
ENSEEEG00000024553	ENSEEEP00000052412	rnaset2l	ENSPKIG00000006201	ENSPKIP00000022051	rnaset2l
ENSEEEG00000024554	ENSEEEP00000052413	SUPT5H	ENSPKIG00000006261	ENSPKIP00000022196	supt5h
ENSEEEG00000024556	ENSEEEP00000052423	PLEKHG2	ENSPKIG00000006379	ENSPKIP00000022336	plekhg2
ENSEEEG00000024557	ENSEEEP00000052424	SPINT2	ENSPKIG00000006432	ENSPKIP00000022419	spint2
ENSEEEG00000024558	ENSEEEP00000052425	ppp1r14ab	ENSPKIG00000006456	ENSPKIP00000022478	ppp1r14ab
ENSEEEG00000024562	ENSEEEP00000052431		ENSPKIG00000006646	ENSPKIP00000022764	
ENSEEEG00000024565	ENSEEEP00000052451		ENSPKIG00000023123	ENSPKIP00000007090	
ENSEEEG00000024567	ENSEEEP00000052453	EBAG9	ENSPKIG00000004494	ENSPKIP00000019250	ebag9
ENSEEEG00000024572	ENSEEEP00000052460	zgc:77056	ENSPKIG00000014317	ENSPKIP00000035296	zgc:77056
ENSEEEG00000024576	ENSEEEP00000052474	ERCC2	ENSPKIG00000006883	ENSPKIP00000023198	ercc2
ENSEEEG00000024578	ENSEEEP00000052479	zgc:154093	ENSPKIG00000006963	ENSPKIP00000023270	zgc:154093
ENSEEEG00000024579	ENSEEEP00000052480	ZC3H4	ENSPKIG00000006977	ENSPKIP00000023289	ZC3H4
ENSEEEG00000024580	ENSEEEP00000052481	SAE1	ENSPKIG00000007025	ENSPKIP00000023372	sae1
ENSEEEG00000024582	ENSEEEP00000052483	RAD1	ENSPKIG00000005895	ENSPKIP00000021549	rad1
ENSEEEG00000024583	ENSEEEP00000052486	IFT20	ENSPKIG00000011743	ENSPKIP00000031126	ift20
ENSEEEG00000024584	ENSEEEP00000052488	TMEM97	ENSPKIG00000011756	ENSPKIP00000031158	tmem97
ENSEEEG00000024585	ENSEEEP00000052490		ENSPKIG00000011764	ENSPKIP00000031173	
ENSEEEG00000024587	ENSEEEP00000052494	tmem185	ENSPKIG00000000473	ENSPKIP00000012788	
ENSEEEG00000024588	ENSEEEP00000052497	APPBP2	ENSPKIG00000000485	ENSPKIP00000012832	appbp2
ENSEEEG00000024592	ENSEEEP00000052508	HINT3	ENSPKIG00000012913	ENSPKIP00000033067	hint3
ENSEEEG00000024594	ENSEEEP00000052512	TRMT11	ENSPKIG00000012868	ENSPKIP00000033007	trmt11
ENSEEEG00000024596	ENSEEEP00000052513	CENPW	ENSPKIG00000020036	ENSPKIP00000001944	
ENSEEEG00000024597	ENSEEEP00000052514	RSPO3	ENSPKIG00000020046	ENSPKIP00000001967	rspo3
ENSEEEG00000024599	ENSEEEP00000052516	CNIH4	ENSPKIG00000025684	ENSPKIP00000012076	CNIH4
ENSEEEG00000024605	ENSEEEP00000052532	PIPOX	ENSPKIG00000001259	ENSPKIP00000014044	pipox
ENSEEEG00000024606	ENSEEEP00000052533	ch25hl2	ENSPKIG00000018280	ENSPKIP00000041918	ch25hl2
ENSEEEG00000024609	ENSEEEP00000052535	CRHBP	ENSPKIG00000018218	ENSPKIP00000041824	crhbp
ENSEEEG00000024610	ENSEEEP00000052539	aggf1	ENSPKIG00000018193	ENSPKIP00000041775	aggf1
ENSEEEG00000024613	ENSEEEP00000052548	WDR41	ENSPKIG00000018046	ENSPKIP00000041517	wdr41
ENSEEEG00000024614	ENSEEEP00000052554	otpa	ENSPKIG00000018024	ENSPKIP00000041493	otpa
ENSEEEG00000024615	ENSEEEP00000052555	TBCA	ENSPKIG00000018004	ENSPKIP00000041459	tbca
ENSEEEG00000024620	ENSEEEP00000052564	PEX3	ENSPKIG00000001815	ENSPKIP00000014930	pex3
ENSEEEG00000024621	ENSEEEP00000052567	ADAT2	ENSPKIG00000001855	ENSPKIP00000015006	
ENSEEEG00000024622	ENSEEEP00000052570	AIG1	ENSPKIG00000001904	ENSPKIP00000015071	AIG1
ENSEEEG00000024624	ENSEEEP00000052572	si:ch211-202p1.5	ENSPKIG00000001972	ENSPKIP00000015181	si:ch211-202p1.5
ENSEEEG00000024625	ENSEEEP00000052573	adgrg6	ENSPKIG00000002007	ENSPKIP00000015241	adgrg6
ENSEEEG00000024626	ENSEEEP00000052574	VTA1	ENSPKIG00000002058	ENSPKIP00000015295	vta1
ENSEEEG00000024627	ENSEEEP00000052578	NMBR	ENSPKIG00000002100	ENSPKIP00000015344	NMBR
ENSEEEG00000024628	ENSEEEP00000052580	CITED2	ENSPKIG00000016308	ENSPKIP00000038600	cited2
ENSEEEG00000024631	ENSEEEP00000052587	dhrs13b.1	ENSPKIG00000021049	ENSPKIP00000003647	dhrs13b.2
ENSEEEG00000024632	ENSEEEP00000052589	HECA	ENSPKIG00000016260	ENSPKIP00000038523	heca
ENSEEEG00000024635	ENSEEEP00000052592	TMEM199	ENSPKIG00000021095	ENSPKIP00000003698	tmem199
ENSEEEG00000024638	ENSEEEP00000052596	NCOA1	ENSPKIG00000015168	ENSPKIP00000036702	NCOA1
ENSEEEG00000024642	ENSEEEP00000052599	KIF9	ENSPKIG00000011678	ENSPKIP00000031047	KIF9
ENSEEEG00000024644	ENSEEEP00000052602	RGS9BP	ENSPKIG00000008105	ENSPKIP00000025119	rgs9bp
ENSEEEG00000024645	ENSEEEP00000052604	MCUR1	ENSPKIG00000017770	ENSPKIP00000041041	mcur1
ENSEEEG00000024649	ENSEEEP00000052613	NCF2	ENSPKIG00000009553	ENSPKIP00000027553	ncf2
ENSEEEG00000024651	ENSEEEP00000052618	ywhae1	ENSPKIG00000023940	ENSPKIP00000008468	ywhae1
ENSEEEG00000024653	ENSEEEP00000052627	GOSR1	ENSPKIG00000010461	ENSPKIP00000029094	gosr1
ENSEEEG00000024654	ENSEEEP00000052631	trarg1a	ENSPKIG00000010449	ENSPKIP00000029055	TRARG1
ENSEEEG00000024655	ENSEEEP00000052635	AIPL1	ENSPKIG00000005329	ENSPKIP00000020628	AIPL1
ENSEEEG00000024657	ENSEEEP00000052638		ENSPKIG00000005400	ENSPKIP00000020724	
ENSEEEG00000024658	ENSEEEP00000052639	EXO5	ENSPKIG00000005414	ENSPKIP00000020740	exo5
ENSEEEG00000024660	ENSEEEP00000052640	RFLNB	ENSPKIG00000005435	ENSPKIP00000020773	rflnb
ENSEEEG00000024661	ENSEEEP00000052641	VPS53	ENSPKIG00000005484	ENSPKIP00000020903	vps53
ENSEEEG00000024662	ENSEEEP00000052649	slc35f2l	ENSPKIG00000025631	ENSPKIP00000011987	slc35f2
ENSEEEG00000024664	ENSEEEP00000052653	METTL16	ENSPKIG00000018552	ENSPKIP00000011498	mettl16
ENSEEEG00000024659	ENSEEEP00000052660	PRKDC	ENSPKIG00000012565	ENSPKIP00000032643	PRKDC
ENSEEEG00000024668	ENSEEEP00000052675	TLCD2	ENSPKIG00000005601	ENSPKIP00000021043	tlcd2
ENSEEEG00000026477	ENSEEEP00000052691	RASL11B	ENSPKIG00000003511	ENSPKIP00000017704	rasl11b
ENSEEEG00000026680	ENSEEEP00000052709	MPHOSPH8	ENSPKIG00000003488	ENSPKIP00000017705	mphosph8
ENSEEEG00000027174	ENSEEEP00000052711	cavin2b	ENSPKIG00000003900	ENSPKIP00000018272	cavin2b
ENSEEEG00000027145	ENSEEEP00000052718	CHST13	ENSPKIG00000016518	ENSPKIP00000038943	chst13
ENSEEEG00000011534	ENSEEEP00000052734	mtdhb	ENSPKIG00000016174	ENSPKIP00000038377	
ENSEEEG00000027592	ENSEEEP00000052735	RTRAF	ENSPKIG00000015146	ENSPKIP00000036677	rtraf
ENSEEEG00000027951	ENSEEEP00000052759	si:ch211-180a12.2	ENSPKIG00000001970	ENSPKIP00000015195	si:ch211-180a12.2
ENSEEEG00000026048	ENSEEEP00000052788	COX20	ENSPKIG00000001685	ENSPKIP00000014722	COX20
ENSEEEG00000025211	ENSEEEP00000052791	cldnk	ENSPKIG00000012658	ENSPKIP00000032641	cldnk
ENSEEEG00000025115	ENSEEEP00000052796	ccdc160	ENSPKIG00000021159	ENSPKIP00000003817	ccdc160
ENSEEEG00000028435	ENSEEEP00000052799	foxc1a	ENSPKIG00000000850	ENSPKIP00000013392	foxc1a
ENSEEEG00000025592	ENSEEEP00000052805	PDIK1L	ENSPKIG00000004508	ENSPKIP00000019276	pdik1l
ENSEEEG00000017838	ENSEEEP00000052809	myzap	ENSPKIG00000022410	ENSPKIP00000005920	MYZAP
ENSEEEG00000026151	ENSEEEP00000052810		ENSPKIG00000008102	ENSPKIP00000025113	
ENSEEEG00000027903	ENSEEEP00000052811	gcsha	ENSPKIG00000001825	ENSPKIP00000014944	
ENSEEEG00000021364	ENSEEEP00000052829	CCNF	ENSPKIG00000006094	ENSPKIP00000021869	ccnf
ENSEEEG00000025091	ENSEEEP00000052839	ANKRD63	ENSPKIG00000004420	ENSPKIP00000019115	ANKRD63
ENSEEEG00000028154	ENSEEEP00000052843	TAAR1	ENSPKIG00000014907	ENSPKIP00000036285	
ENSEEEG00000026899	ENSEEEP00000052849		ENSPKIG00000015427	ENSPKIP00000037106	
ENSEEEG00000012555	ENSEEEP00000052859	SLC39A6	ENSPKIG00000006915	ENSPKIP00000023193	slc39a6
ENSEEEG00000020612	ENSEEEP00000052865	CLCN7	ENSPKIG00000018139	ENSPKIP00000041725	clcn7
ENSEEEG00000025544	ENSEEEP00000052871	ZDHHC24	ENSPKIG00000019276	ENSPKIP00000000717	zdhhc24
ENSEEEG00000017775	ENSEEEP00000052874	LMO3	ENSPKIG00000021600	ENSPKIP00000004548	lmo3
ENSEEEG00000028498	ENSEEEP00000052879	rpz5	ENSPKIG00000009799	ENSPKIP00000027962	rpz5
ENSEEEG00000027580	ENSEEEP00000052885	ZBTB34	ENSPKIG00000024688	ENSPKIP00000009671	zbtb34
ENSEEEG00000025278	ENSEEEP00000052897	RAB30	ENSPKIG00000015202	ENSPKIP00000036752	rab30
ENSEEEG00000028301	ENSEEEP00000052898	DAPP1	ENSPKIG00000000754	ENSPKIP00000013252	DAPP1
ENSEEEG00000026357	ENSEEEP00000052905	SHFL	ENSPKIG00000024569	ENSPKIP00000009468	
ENSEEEG00000010335	ENSEEEP00000052920		ENSPKIG00000014668	ENSPKIP00000036061	TRERF1
ENSEEEG00000021860	ENSEEEP00000052922		ENSPKIG00000008299	ENSPKIP00000025413	
ENSEEEG00000025238	ENSEEEP00000052924		ENSPKIG00000015270	ENSPKIP00000036843	
ENSEEEG00000028273	ENSEEEP00000052926	zgc:85858	ENSPKIG00000022187	ENSPKIP00000005557	zgc:85858
ENSEEEG00000012047	ENSEEEP00000052927	mre11a	ENSPKIG00000022353	ENSPKIP00000005825	mre11a
ENSEEEG00000025203	ENSEEEP00000052928	SDF2	ENSPKIG00000013612	ENSPKIP00000034183	sdf2
ENSEEEG00000027806	ENSEEEP00000052930	SZRD1	ENSPKIG00000002425	ENSPKIP00000015870	SZRD1
ENSEEEG00000006454	ENSEEEP00000052934	SLC30A6	ENSPKIG00000021150	ENSPKIP00000003826	slc30a6
ENSEEEG00000028582	ENSEEEP00000052936	zp3d.2	ENSPKIG00000024798	ENSPKIP00000009858	zp3d.1
ENSEEEG00000026025	ENSEEEP00000052943		ENSPKIG00000023219	ENSPKIP00000007251	ZFC3H1
ENSEEEG00000018697	ENSEEEP00000052946	polr1h	ENSPKIG00000011313	ENSPKIP00000030454	polr1h
ENSEEEG00000026482	ENSEEEP00000052961	RNF7	ENSPKIG00000012033	ENSPKIP00000031622	rnf7
ENSEEEG00000028306	ENSEEEP00000052963		ENSPKIG00000007876	ENSPKIP00000024755	si:ch211-191a24.4
ENSEEEG00000028722	ENSEEEP00000052965		ENSPKIG00000017073	ENSPKIP00000039882	gorab
ENSEEEG00000009777	ENSEEEP00000052968	dand5	ENSPKIG00000009143	ENSPKIP00000026810	dand5
ENSEEEG00000026149	ENSEEEP00000052971		ENSPKIG00000019522	ENSPKIP00000001100	
ENSEEEG00000027622	ENSEEEP00000052983		ENSPKIG00000011290	ENSPKIP00000030431	
ENSEEEG00000025030	ENSEEEP00000053012	MFSD3	ENSPKIG00000000410	ENSPKIP00000012696	MFSD3
ENSEEEG00000027996	ENSEEEP00000053017	dnajb1b	ENSPKIG00000015170	ENSPKIP00000036706	
ENSEEEG00000028596	ENSEEEP00000053019		ENSPKIG00000019228	ENSPKIP00000000653	
ENSEEEG00000025417	ENSEEEP00000053031	ATP6V1G1	ENSPKIG00000017345	ENSPKIP00000040344	atp6v1g1
ENSEEEG00000026736	ENSEEEP00000053033	CHMP7	ENSPKIG00000024747	ENSPKIP00000009768	chmp7
ENSEEEG00000028468	ENSEEEP00000053038		ENSPKIG00000012543	ENSPKIP00000032443	
ENSEEEG00000028549	ENSEEEP00000053040		ENSPKIG00000007990	ENSPKIP00000024939	
ENSEEEG00000021193	ENSEEEP00000053047	VPS35L	ENSPKIG00000003287	ENSPKIP00000017381	vps35l
ENSEEEG00000027351	ENSEEEP00000053049	glod5	ENSPKIG00000022404	ENSPKIP00000005933	
ENSEEEG00000027549	ENSEEEP00000053051	NGRN	ENSPKIG00000014107	ENSPKIP00000034977	ngrn
ENSEEEG00000017476	ENSEEEP00000053059	sars2	ENSPKIG00000000234	ENSPKIP00000012429	sars2
ENSEEEG00000025733	ENSEEEP00000053062	MAP1LC3A	ENSPKIG00000023334	ENSPKIP00000007453	map1lc3a
ENSEEEG00000027514	ENSEEEP00000053075	C2orf76	ENSPKIG00000015420	ENSPKIP00000037096	zgc:101851
ENSEEEG00000027754	ENSEEEP00000053080	boka	ENSPKIG00000002794	ENSPKIP00000016484	boka
ENSEEEG00000018712	ENSEEEP00000053081	bin2b	ENSPKIG00000003328	ENSPKIP00000017392	bin2b
ENSEEEG00000024845	ENSEEEP00000053085	GPANK1	ENSPKIG00000001197	ENSPKIP00000013964	gpank1
ENSEEEG00000007073	ENSEEEP00000053089	RGS8	ENSPKIG00000015620	ENSPKIP00000037464	rgs8
ENSEEEG00000024700	ENSEEEP00000053105	FERD3L	ENSPKIG00000014226	ENSPKIP00000035166	
ENSEEEG00000007169	ENSEEEP00000053129	GNE	ENSPKIG00000016155	ENSPKIP00000038450	gne
ENSEEEG00000014815	ENSEEEP00000053138	LRRTM2	ENSPKIG00000016003	ENSPKIP00000038055	LRRTM2
ENSEEEG00000000014	ENSEEEP00000053142	AP5Z1	ENSPKIG00000018520	ENSPKIP00000011421	ap5z1
ENSEEEG00000008205	ENSEEEP00000053153	BBS9	ENSPKIG00000020039	ENSPKIP00000001968	bbs9
ENSEEEG00000026598	ENSEEEP00000053155	STBD1	ENSPKIG00000008064	ENSPKIP00000025046	
ENSEEEG00000025404	ENSEEEP00000053168	NCOA2	ENSPKIG00000010213	ENSPKIP00000028654	
ENSEEEG00000000622	ENSEEEP00000053171	znf648	ENSPKIG00000005276	ENSPKIP00000020539	ZNF648
ENSEEEG00000025965	ENSEEEP00000053177	SNX3	ENSPKIG00000012897	ENSPKIP00000033038	snx3
ENSEEEG00000027281	ENSEEEP00000053190		ENSPKIG00000008850	ENSPKIP00000026317	
ENSEEEG00000028592	ENSEEEP00000053192	irak1bp1	ENSPKIG00000023989	ENSPKIP00000008535	irak1bp1
ENSEEEG00000001347	ENSEEEP00000053196	COG5	ENSPKIG00000016318	ENSPKIP00000038657	COG5
ENSEEEG00000022396	ENSEEEP00000053210		ENSPKIG00000022182	ENSPKIP00000005565	
ENSEEEG00000024779	ENSEEEP00000053214		ENSPKIG00000015324	ENSPKIP00000036937	
ENSEEEG00000019802	ENSEEEP00000053219	zgc:92907	ENSPKIG00000021007	ENSPKIP00000003544	zgc:92907
ENSEEEG00000018970	ENSEEEP00000053223	PPP1R12C	ENSPKIG00000008387	ENSPKIP00000025581	ppp1r12c
ENSEEEG00000011306	ENSEEEP00000053231	f3a	ENSPKIG00000008650	ENSPKIP00000026000	f3a
ENSEEEG00000023097	ENSEEEP00000053232	TWSG1	ENSPKIG00000008852	ENSPKIP00000026309	twsg1a
ENSEEEG00000026292	ENSEEEP00000053233	GPR182	ENSPKIG00000011076	ENSPKIP00000030082	PAQR9
ENSEEEG00000017589	ENSEEEP00000053238	ccndbp1	ENSPKIG00000004582	ENSPKIP00000019411	ccndbp1
ENSEEEG00000027265	ENSEEEP00000053243		ENSPKIG00000003517	ENSPKIP00000017719	
ENSEEEG00000028915	ENSEEEP00000053245	txnrd2.2	ENSPKIG00000010831	ENSPKIP00000029717	TXNRD2
ENSEEEG00000008001	ENSEEEP00000053252	MRPL14	ENSPKIG00000022296	ENSPKIP00000005736	mrpl14
ENSEEEG00000007181	ENSEEEP00000053255	SPDEF	ENSPKIG00000001617	ENSPKIP00000014588	SPDEF
ENSEEEG00000019650	ENSEEEP00000053257	PLAA	ENSPKIG00000000092	ENSPKIP00000012234	plaa
ENSEEEG00000027663	ENSEEEP00000053262	NFKBIB	ENSPKIG00000000163	ENSPKIP00000012341	nfkbib
ENSEEEG00000013579	ENSEEEP00000053273	ZER1	ENSPKIG00000014741	ENSPKIP00000036102	zer1
ENSEEEG00000015160	ENSEEEP00000053276	POLR2I	ENSPKIG00000001086	ENSPKIP00000013788	polr2i
ENSEEEG00000016871	ENSEEEP00000053277	ZCCHC4	ENSPKIG00000016454	ENSPKIP00000038883	zcchc4
ENSEEEG00000029044	ENSEEEP00000053281	RAB24	ENSPKIG00000009041	ENSPKIP00000026652	rab24
ENSEEEG00000002488	ENSEEEP00000053284	EIF2AK4	ENSPKIG00000002734	ENSPKIP00000016578	EIF2AK4
ENSEEEG00000014926	ENSEEEP00000053295	POP1	ENSPKIG00000016325	ENSPKIP00000038623	POP1
ENSEEEG00000004297	ENSEEEP00000053301	JMJD7	ENSPKIG00000001085	ENSPKIP00000013792	jmjd7
ENSEEEG00000026785	ENSEEEP00000053302	pxnb	ENSPKIG00000025111	ENSPKIP00000010367	pxnb
ENSEEEG00000028752	ENSEEEP00000053304	SRP9	ENSPKIG00000015012	ENSPKIP00000036430	srp9
ENSEEEG00000025787	ENSEEEP00000053305	ece2a	ENSPKIG00000014637	ENSPKIP00000035852	ece2a
ENSEEEG00000020954	ENSEEEP00000053310	zgc:56493	ENSPKIG00000016337	ENSPKIP00000038646	
ENSEEEG00000027234	ENSEEEP00000053313	CLDN20	ENSPKIG00000021154	ENSPKIP00000003810	CLDN20
ENSEEEG00000028086	ENSEEEP00000053336	PYGO1	ENSPKIG00000021833	ENSPKIP00000004943	pygo1
ENSEEEG00000026020	ENSEEEP00000053345	grnb	ENSPKIG00000025420	ENSPKIP00000010879	
ENSEEEG00000005585	ENSEEEP00000053357		ENSPKIG00000008414	ENSPKIP00000025653	
ENSEEEG00000025739	ENSEEEP00000053363	RANGRF	ENSPKIG00000001893	ENSPKIP00000015055	rangrf
ENSEEEG00000028011	ENSEEEP00000053367		ENSPKIG00000006181	ENSPKIP00000021977	
ENSEEEG00000027486	ENSEEEP00000053374		ENSPKIG00000024751	ENSPKIP00000009772	
ENSEEEG00000013440	ENSEEEP00000053376	NCOA6	ENSPKIG00000006227	ENSPKIP00000022103	ncoa6
ENSEEEG00000019407	ENSEEEP00000053380	zgc:113337	ENSPKIG00000009218	ENSPKIP00000026971	zgc:113337
ENSEEEG00000027082	ENSEEEP00000053382	slc25a3b	ENSPKIG00000007841	ENSPKIP00000024707	slc25a3a
ENSEEEG00000007752	ENSEEEP00000053383	dclk3	ENSPKIG00000010804	ENSPKIP00000029628	DCLK3
ENSEEEG00000026170	ENSEEEP00000053385	STK33	ENSPKIG00000001707	ENSPKIP00000014750	
ENSEEEG00000026582	ENSEEEP00000053386		ENSPKIG00000006376	ENSPKIP00000022322	
ENSEEEG00000024499	ENSEEEP00000053390	tshba	ENSPKIG00000004210	ENSPKIP00000018760	tshba
ENSEEEG00000013009	ENSEEEP00000053396	gabarapb	ENSPKIG00000001666	ENSPKIP00000014681	gabarapa
ENSEEEG00000020138	ENSEEEP00000053397	ALAD	ENSPKIG00000017469	ENSPKIP00000040578	alad
ENSEEEG00000025046	ENSEEEP00000053404	SOCS2	ENSPKIG00000015735	ENSPKIP00000037644	socs2
ENSEEEG00000011522	ENSEEEP00000053427	naca	ENSPKIG00000003299	ENSPKIP00000017355	
ENSEEEG00000026352	ENSEEEP00000053435	LYRM7	ENSPKIG00000021096	ENSPKIP00000003722	lyrm7
ENSEEEG00000027016	ENSEEEP00000053437	ST3GAL1	ENSPKIG00000002472	ENSPKIP00000015943	ST3GAL1
ENSEEEG00000005938	ENSEEEP00000053440	PODN	ENSPKIG00000011351	ENSPKIP00000030532	PODN
ENSEEEG00000012440	ENSEEEP00000053441	EMSY	ENSPKIG00000013871	ENSPKIP00000034706	emsy
ENSEEEG00000024870	ENSEEEP00000053445		ENSPKIG00000018171	ENSPKIP00000041718	
ENSEEEG00000001535	ENSEEEP00000053447		ENSPKIG00000001729	ENSPKIP00000014781	si:dkey-225n22.4
ENSEEEG00000027260	ENSEEEP00000053452	PGPEP1	ENSPKIG00000006118	ENSPKIP00000021911	pgpep1
ENSEEEG00000028387	ENSEEEP00000053466	FGF2	ENSPKIG00000015195	ENSPKIP00000036831	fgf2
ENSEEEG00000013031	ENSEEEP00000053467	si:ch73-174h16.4	ENSPKIG00000007054	ENSPKIP00000023413	si:ch73-174h16.4
ENSEEEG00000026433	ENSEEEP00000053469	aftpha	ENSPKIG00000005133	ENSPKIP00000020301	aftpha
ENSEEEG00000027422	ENSEEEP00000053470	TNFSF10	ENSPKIG00000018621	ENSPKIP00000011608	tnfsf10
ENSEEEG00000029154	ENSEEEP00000053478	BAG4	ENSPKIG00000001876	ENSPKIP00000015027	bag4
ENSEEEG00000028947	ENSEEEP00000053481	CD40	ENSPKIG00000009839	ENSPKIP00000028027	tnfrsf9a
ENSEEEG00000027682	ENSEEEP00000053482	DNAL4	ENSPKIG00000004101	ENSPKIP00000018572	dnal4a
ENSEEEG00000012477	ENSEEEP00000053483		ENSPKIG00000004412	ENSPKIP00000019100	
ENSEEEG00000014239	ENSEEEP00000053484	STK33	ENSPKIG00000016292	ENSPKIP00000038566	stk33
ENSEEEG00000027146	ENSEEEP00000053485	ASB7	ENSPKIG00000017551	ENSPKIP00000040684	asb7
