Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSDARG00000113454	ENSDARP00000146124		ENSEEEG00000003841	ENSEEEP00000007315	
ENSDARG00000063411	ENSDARP00000146145	LRRC73	ENSEEEG00000012721	ENSEEEP00000026294	LRRC73
ENSDARG00000086778	ENSDARP00000146148	pdgfba	ENSEEEG00000012483	ENSEEEP00000025766	pdgfba
ENSDARG00000009724	ENSDARP00000146160	RPN2	ENSEEEG00000011136	ENSEEEP00000025286	RPN2
ENSDARG00000041332	ENSDARP00000146205	TMEM33	ENSEEEG00000015437	ENSEEEP00000032380	TMEM33
ENSDARG00000040890	ENSDARP00000146210	FDPS	ENSEEEG00000012857	ENSEEEP00000026602	FDPS
ENSDARG00000070734	ENSDARP00000146224	DYRK4	ENSEEEG00000007588	ENSEEEP00000015250	dyrk4
ENSDARG00000090052	ENSDARP00000146237	si:dkey-165a24.9	ENSEEEG00000007854	ENSEEEP00000015886	si:dkey-165a24.9
ENSDARG00000045065	ENSDARP00000146239	VTI1A	ENSEEEG00000019163	ENSEEEP00000040461	VTI1A
ENSDARG00000013266	ENSDARP00000146252	COLEC11	ENSEEEG00000001964	ENSEEEP00000003588	COLEC11
ENSDARG00000114801	ENSDARP00000146274	traj14	ENSEEEG00000005145	ENSEEEP00000010144	
ENSDARG00000109717	ENSDARP00000146307	SLC35E2B	ENSEEEG00000001928	ENSEEEP00000003461	SLC35E2B
ENSDARG00000068480	ENSDARP00000146310	MAP7D2	ENSEEEG00000017379	ENSEEEP00000036598	
ENSDARG00000113303	ENSDARP00000146312		ENSEEEG00000007556	ENSEEEP00000015157	
ENSDARG00000074363	ENSDARP00000146325	TTC9	ENSEEEG00000000554	ENSEEEP00000000820	TTC9
ENSDARG00000090900	ENSDARP00000146327	apnl	ENSEEEG00000011096	ENSEEEP00000022862	
ENSDARG00000114675	ENSDARP00000146352		ENSEEEG00000004986	ENSEEEP00000009797	
ENSDARG00000076733	ENSDARP00000146363	BARD1	ENSEEEG00000023142	ENSEEEP00000049245	bard1
ENSDARG00000111714	ENSDARP00000146412	BOLA2	ENSEEEG00000018599	ENSEEEP00000039147	BOLA2
ENSDARG00000099631	ENSDARP00000146420	cmtm6	ENSEEEG00000009983	ENSEEEP00000020453	CMTM6
ENSDARG00000114167	ENSDARP00000146421	chmp2ba	ENSEEEG00000005772	ENSEEEP00000011427	chmp2ba
ENSDARG00000052387	ENSDARP00000146427	pou2f3	ENSEEEG00000004946	ENSEEEP00000009701	POU2F3
ENSDARG00000011094	ENSDARP00000146428	CCNA2	ENSEEEG00000015439	ENSEEEP00000032386	CCNA2
ENSDARG00000030753	ENSDARP00000146449	PRRG4	ENSEEEG00000000645	ENSEEEP00000000952	PRRG4
ENSDARG00000109850	ENSDARP00000146467	cgrrf1	ENSEEEG00000010840	ENSEEEP00000022337	CGRRF1
ENSDARG00000042799	ENSDARP00000146476	atpaf1	ENSEEEG00000017125	ENSEEEP00000035994	ATPAF1
ENSDARG00000099973	ENSDARP00000146481	mia2	ENSEEEG00000013225	ENSEEEP00000027417	mia2
ENSDARG00000061749	ENSDARP00000146510	HTR3B	ENSEEEG00000004579	ENSEEEP00000008881	HTR3B
ENSDARG00000114338	ENSDARP00000146517	tpbg1a	ENSEEEG00000014204	ENSEEEP00000056799	tpbgl
ENSDARG00000112260	ENSDARP00000146523	sncga	ENSEEEG00000005788	ENSEEEP00000011456	sncga
ENSDARG00000030340	ENSDARP00000146525	GUK1	ENSEEEG00000025734	ENSEEEP00000059332	guk1a
ENSDARG00000058237	ENSDARP00000146544	SSBP3	ENSEEEG00000011359	ENSEEEP00000023520	ssbp3a
ENSDARG00000019810	ENSDARP00000146557	nfe2l3	ENSEEEG00000001593	ENSEEEP00000002776	NFE2L3
ENSDARG00000116249	ENSDARP00000146585		ENSEEEG00000009801	ENSEEEP00000020104	MOB1A
ENSDARG00000106560	ENSDARP00000146592	MCMDC2	ENSEEEG00000009906	ENSEEEP00000020282	MCMDC2
ENSDARG00000113716	ENSDARP00000146605		ENSEEEG00000012363	ENSEEEP00000025475	TIMD4
ENSDARG00000059672	ENSDARP00000146614	arhgap36	ENSEEEG00000010554	ENSEEEP00000021706	arhgap36
ENSDARG00000114019	ENSDARP00000146630	mul3	ENSEEEG00000025489	ENSEEEP00000055045	
ENSDARG00000116690	ENSDARP00000146640		ENSEEEG00000022491	ENSEEEP00000047786	si:dkey-78l4.13
ENSDARG00000115335	ENSDARP00000146655	UBALD2	ENSEEEG00000022332	ENSEEEP00000047461	UBALD2
ENSDARG00000116387	ENSDARP00000146666	hapln3	ENSEEEG00000020104	ENSEEEP00000054328	hapln3
ENSDARG00000074036	ENSDARP00000146674	ky	ENSEEEG00000014834	ENSEEEP00000030997	KY
ENSDARG00000114879	ENSDARP00000146675		ENSEEEG00000019645	ENSEEEP00000041540	ptpn18
ENSDARG00000111450	ENSDARP00000146680		ENSEEEG00000009728	ENSEEEP00000019887	
ENSDARG00000112495	ENSDARP00000146681	MMP21	ENSEEEG00000004159	ENSEEEP00000007970	mmp21
ENSDARG00000046006	ENSDARP00000146689	MED20	ENSEEEG00000015191	ENSEEEP00000031808	med20
ENSDARG00000076241	ENSDARP00000146720	txlnbb	ENSEEEG00000010337	ENSEEEP00000021221	txlnbb
ENSDARG00000078279	ENSDARP00000146726	foxp3b	ENSEEEG00000016307	ENSEEEP00000034244	foxp3b
ENSDARG00000114670	ENSDARP00000146732	UBE2C	ENSEEEG00000007338	ENSEEEP00000014755	ube2c
ENSDARG00000046098	ENSDARP00000146738	EBP	ENSEEEG00000028440	ENSEEEP00000058285	ebp
ENSDARG00000109634	ENSDARP00000146744		ENSEEEG00000011450	ENSEEEP00000023636	PLPP6
ENSDARG00000110887	ENSDARP00000146749		ENSEEEG00000004246	ENSEEEP00000008147	CCDC90B
ENSDARG00000052826	ENSDARP00000146778	RUNX3	ENSEEEG00000013776	ENSEEEP00000061453	RUNX3
ENSDARG00000015876	ENSDARP00000146804	NPAS1	ENSEEEG00000002067	ENSEEEP00000003867	NPAS1
ENSDARG00000087145	ENSDARP00000146826	parp10	ENSEEEG00000021513	ENSEEEP00000045590	si:ch1073-296d18.1
ENSDARG00000020158	ENSDARP00000146853	SPAG6	ENSEEEG00000019557	ENSEEEP00000041322	SPAG6
ENSDARG00000013732	ENSDARP00000146885	VTA1	ENSEEEG00000024626	ENSEEEP00000052574	VTA1
ENSDARG00000076657	ENSDARP00000146905	plagl2	ENSEEEG00000027325	ENSEEEP00000061796	PLAGL2
ENSDARG00000110579	ENSDARP00000146941		ENSEEEG00000022591	ENSEEEP00000047958	GPR174
ENSDARG00000111102	ENSDARP00000146942	CAMK2N2	ENSEEEG00000022116	ENSEEEP00000046979	CAMK2N2
ENSDARG00000060109	ENSDARP00000146953	AGGF1	ENSEEEG00000024610	ENSEEEP00000052539	aggf1
ENSDARG00000113009	ENSDARP00000146986		ENSEEEG00000003648	ENSEEEP00000006922	
ENSDARG00000117032	ENSDARP00000146994		ENSEEEG00000006009	ENSEEEP00000011941	slmapb
ENSDARG00000109961	ENSDARP00000146997	MRPL22	ENSEEEG00000019302	ENSEEEP00000040726	MRPL22
ENSDARG00000004647	ENSDARP00000147007	spice1	ENSEEEG00000022205	ENSEEEP00000047176	spice1
ENSDARG00000112177	ENSDARP00000147008		ENSEEEG00000020720	ENSEEEP00000043836	ITLN1
ENSDARG00000029818	ENSDARP00000147014	srsf5a	ENSEEEG00000006957	ENSEEEP00000013991	srsf5a
ENSDARG00000110772	ENSDARP00000147017		ENSEEEG00000020200	ENSEEEP00000042809	TIPIN
ENSDARG00000102251	ENSDARP00000147033	pdzph1	ENSEEEG00000019814	ENSEEEP00000041928	pdzph1
ENSDARG00000043077	ENSDARP00000147038	NISCH	ENSEEEG00000008053	ENSEEEP00000016297	NISCH
ENSDARG00000116262	ENSDARP00000147048	inha	ENSEEEG00000023253	ENSEEEP00000049469	INHA
ENSDARG00000088560	ENSDARP00000147054	TMEM104	ENSEEEG00000024897	ENSEEEP00000060945	TMEM104
ENSDARG00000058005	ENSDARP00000147060	HGD	ENSEEEG00000009069	ENSEEEP00000018491	HGD
ENSDARG00000075539	ENSDARP00000147067	snphb	ENSEEEG00000007009	ENSEEEP00000014112	snphb
ENSDARG00000115805	ENSDARP00000147104	GGT7	ENSEEEG00000013441	ENSEEEP00000027917	GGT7
ENSDARG00000110967	ENSDARP00000147107		ENSEEEG00000024565	ENSEEEP00000052451	
ENSDARG00000111119	ENSDARP00000147114	pbld	ENSEEEG00000004649	ENSEEEP00000009016	PBLD
ENSDARG00000110721	ENSDARP00000147142	etfbkmt	ENSEEEG00000025745	ENSEEEP00000053889	etfbkmt
ENSDARG00000112856	ENSDARP00000147170		ENSEEEG00000022213	ENSEEEP00000047186	METTL21C
ENSDARG00000111184	ENSDARP00000147175		ENSEEEG00000025098	ENSEEEP00000063055	gsc
ENSDARG00000115856	ENSDARP00000147218		ENSEEEG00000017948	ENSEEEP00000037757	TCEANC
ENSDARG00000073731	ENSDARP00000147222	DOK4	ENSEEEG00000016669	ENSEEEP00000057344	DOK4
ENSDARG00000113969	ENSDARP00000147232	SUPT4H1	ENSEEEG00000000394	ENSEEEP00000000532	SUPT4H1
ENSDARG00000116118	ENSDARP00000147264	msx1a	ENSEEEG00000020159	ENSEEEP00000042720	msx1a
ENSDARG00000112759	ENSDARP00000147271	si:ch211-122l24.6	ENSEEEG00000027752	ENSEEEP00000057878	si:ch211-122l24.6
ENSDARG00000043475	ENSDARP00000147317	TAGAP	ENSEEEG00000013796	ENSEEEP00000028712	TAGAP
ENSDARG00000061375	ENSDARP00000147330	SGPL1	ENSEEEG00000017070	ENSEEEP00000035882	SGPL1
ENSDARG00000096554	ENSDARP00000147336	si:dkey-25o16.4	ENSEEEG00000022637	ENSEEEP00000048043	si:dkey-25o16.4
ENSDARG00000113926	ENSDARP00000147337	tmem177	ENSEEEG00000019013	ENSEEEP00000040097	TMEM177
ENSDARG00000111361	ENSDARP00000147339		ENSEEEG00000013200	ENSEEEP00000027352	
ENSDARG00000003531	ENSDARP00000147345	TCEA1	ENSEEEG00000010032	ENSEEEP00000001075	TCEA1
ENSDARG00000109262	ENSDARP00000147365		ENSEEEG00000014432	ENSEEEP00000030109	MYPN
ENSDARG00000109673	ENSDARP00000147372	zgc:153284	ENSEEEG00000025378	ENSEEEP00000061376	SH3BGRL3
ENSDARG00000062933	ENSDARP00000147375	CMIP	ENSEEEG00000010510	ENSEEEP00000021585	CMIP
ENSDARG00000100186	ENSDARP00000147377	clcc1	ENSEEEG00000004412	ENSEEEP00000008452	ALOX5
ENSDARG00000114472	ENSDARP00000147381	CTXN3	ENSEEEG00000019492	ENSEEEP00000041190	CTXN3
ENSDARG00000113609	ENSDARP00000147399	TMEM164	ENSEEEG00000020594	ENSEEEP00000043577	TMEM164
ENSDARG00000069031	ENSDARP00000147428	PLAC8L1	ENSEEEG00000005844	ENSEEEP00000057701	PLAC8L1
ENSDARG00000115216	ENSDARP00000147433		ENSEEEG00000010483	ENSEEEP00000021508	snap91b
ENSDARG00000109362	ENSDARP00000147460	tmem60	ENSEEEG00000021669	ENSEEEP00000045988	TMEM60
ENSDARG00000114968	ENSDARP00000147464	cfap144	ENSEEEG00000007599	ENSEEEP00000015282	FAM183A
ENSDARG00000051925	ENSDARP00000147469	CYB5R2	ENSEEEG00000013759	ENSEEEP00000028756	CYB5R2
ENSDARG00000114683	ENSDARP00000147475	ccn1l1	ENSEEEG00000015155	ENSEEEP00000031741	ccn1l1
ENSDARG00000099313	ENSDARP00000147483	NAGA	ENSEEEG00000024088	ENSEEEP00000051335	NAGA
ENSDARG00000063051	ENSDARP00000147485	BAP1	ENSEEEG00000002755	ENSEEEP00000005278	BAP1
ENSDARG00000110877	ENSDARP00000147488		ENSEEEG00000026643	ENSEEEP00000057447	NRTN
ENSDARG00000038024	ENSDARP00000147522	IFT70A	ENSEEEG00000020091	ENSEEEP00000042848	flr
ENSDARG00000116937	ENSDARP00000147525		ENSEEEG00000011141	ENSEEEP00000022954	
ENSDARG00000112749	ENSDARP00000147527		ENSEEEG00000024339	ENSEEEP00000051872	
ENSDARG00000101110	ENSDARP00000147532	LYRM4	ENSEEEG00000005173	ENSEEEP00000010186	LYRM4
ENSDARG00000038805	ENSDARP00000147536	PIGP	ENSEEEG00000012573	ENSEEEP00000059948	PIGP
ENSDARG00000109632	ENSDARP00000147584	tlcd5b	ENSEEEG00000004930	ENSEEEP00000009672	tlcd5b
ENSDARG00000115925	ENSDARP00000147603	HTR2B	ENSEEEG00000014149	ENSEEEP00000029557	HTR2B
ENSDARG00000109769	ENSDARP00000147665		ENSEEEG00000028764	ENSEEEP00000054015	TP53INP2
ENSDARG00000113961	ENSDARP00000147680	NUDT15	ENSEEEG00000026581	ENSEEEP00000062261	NUDT15
ENSDARG00000010844	ENSDARP00000147703	kras	ENSEEEG00000028570	ENSEEEP00000061018	KRAS
ENSDARG00000116237	ENSDARP00000147777		ENSEEEG00000009492	ENSEEEP00000019374	tmem41ab
ENSDARG00000109545	ENSDARP00000147794		ENSEEEG00000024794	ENSEEEP00000060323	cryabb
ENSDARG00000109289	ENSDARP00000147803	MRPS15	ENSEEEG00000023936	ENSEEEP00000050964	MRPS15
ENSDARG00000112663	ENSDARP00000147825		ENSEEEG00000011604	ENSEEEP00000023917	hoxb1b
ENSDARG00000099368	ENSDARP00000147854	SLC25A42	ENSEEEG00000025131	ENSEEEP00000057269	slc25a42
ENSDARG00000110730	ENSDARP00000147856	zgc:101772	ENSEEEG00000001767	ENSEEEP00000003114	malb
ENSDARG00000060349	ENSDARP00000147881	WASF1	ENSEEEG00000021029	ENSEEEP00000044515	WASF1
ENSDARG00000016611	ENSDARP00000147919	SCRN3	ENSEEEG00000004932	ENSEEEP00000009675	SCRN3
ENSDARG00000113250	ENSDARP00000147935	C21H5orf24	ENSEEEG00000027550	ENSEEEP00000063638	si:ch1073-44g3.1
ENSDARG00000011405	ENSDARP00000147936	RPS9	ENSEEEG00000007597	ENSEEEP00000015283	RPS9
ENSDARG00000111765	ENSDARP00000147937	hmx1	ENSEEEG00000013943	ENSEEEP00000029061	HMX1
ENSDARG00000012945	ENSDARP00000147939	tnfsf13b	ENSEEEG00000026125	ENSEEEP00000056042	tnfsf13b
ENSDARG00000105641	ENSDARP00000147988	si:ch211-98n17.5	ENSEEEG00000021043	ENSEEEP00000044554	si:ch211-98n17.5
ENSDARG00000115449	ENSDARP00000148008		ENSEEEG00000023071	ENSEEEP00000049097	mrap2a
ENSDARG00000009390	ENSDARP00000148018	npl	ENSEEEG00000016727	ENSEEEP00000035153	NPL
ENSDARG00000077419	ENSDARP00000148027	nectin4a	ENSEEEG00000016680	ENSEEEP00000035077	nectin4a
ENSDARG00000114062	ENSDARP00000148036	spryd4	ENSEEEG00000006766	ENSEEEP00000013537	SPRYD4
ENSDARG00000109382	ENSDARP00000148039	med7	ENSEEEG00000010701	ENSEEEP00000022034	MED7
ENSDARG00000010565	ENSDARP00000148057	AQP4	ENSEEEG00000005692	ENSEEEP00000011235	AQP4
ENSDARG00000116666	ENSDARP00000148081		ENSEEEG00000014975	ENSEEEP00000031268	
ENSDARG00000100083	ENSDARP00000148100	SUGT1	ENSEEEG00000018926	ENSEEEP00000039919	SUGT1
ENSDARG00000110361	ENSDARP00000148102		ENSEEEG00000021818	ENSEEEP00000046353	
ENSDARG00000111207	ENSDARP00000148103		ENSEEEG00000009956	ENSEEEP00000020395	AKIP1
ENSDARG00000078366	ENSDARP00000148113		ENSEEEG00000008790	ENSEEEP00000017793	C5orf49
ENSDARG00000077400	ENSDARP00000148117	rbm10	ENSEEEG00000001150	ENSEEEP00000001818	RBM10
ENSDARG00000013655	ENSDARP00000148142	TPD52L2	ENSEEEG00000006807	ENSEEEP00000013617	tpd52l2b
ENSDARG00000111156	ENSDARP00000148144	gpc5b	ENSEEEG00000025741	ENSEEEP00000053636	KLHL18
ENSDARG00000032317	ENSDARP00000148167	TOX	ENSEEEG00000021323	ENSEEEP00000045168	TOX
ENSDARG00000110532	ENSDARP00000148264	gadd45ab	ENSEEEG00000028772	ENSEEEP00000063469	gadd45ab
ENSDARG00000109508	ENSDARP00000148277		ENSEEEG00000017764	ENSEEEP00000037370	
ENSDARG00000110318	ENSDARP00000148293	mbd1b	ENSEEEG00000025519	ENSEEEP00000055280	mbd1b
ENSDARG00000110700	ENSDARP00000148361	COX7A2	ENSEEEG00000009342	ENSEEEP00000019030	COX7A2
ENSDARG00000116895	ENSDARP00000148364		ENSEEEG00000000127	ENSEEEP00000000168	GJD4
ENSDARG00000116995	ENSDARP00000148370		ENSEEEG00000014753	ENSEEEP00000030844	si:dkey-228d14.5
ENSDARG00000117134	ENSDARP00000148396	rasd3	ENSEEEG00000016600	ENSEEEP00000034897	rasd3
ENSDARG00000044290	ENSDARP00000148439	rph3al	ENSEEEG00000004452	ENSEEEP00000008593	RPH3AL
ENSDARG00000115174	ENSDARP00000148448	im:6904045	ENSEEEG00000022239	ENSEEEP00000047254	im:6904045
ENSDARG00000105033	ENSDARP00000148457		ENSEEEG00000013402	ENSEEEP00000027826	bsg
ENSDARG00000115133	ENSDARP00000148458	si:dkey-111e8.4	ENSEEEG00000009786	ENSEEEP00000020013	si:dkey-111e8.4
ENSDARG00000110051	ENSDARP00000148462		ENSEEEG00000011745	ENSEEEP00000024229	RCN2
ENSDARG00000100635	ENSDARP00000148464	chia.1	ENSEEEG00000015220	ENSEEEP00000032170	chia.1
ENSDARG00000069917	ENSDARP00000148470	ska3	ENSEEEG00000023316	ENSEEEP00000049591	ska3
ENSDARG00000110047	ENSDARP00000148476	tsfm	ENSEEEG00000010502	ENSEEEP00000021568	TSFM
ENSDARG00000113538	ENSDARP00000148482		ENSEEEG00000020465	ENSEEEP00000043332	zgc:109889
ENSDARG00000110910	ENSDARP00000148494	f3a	ENSEEEG00000011306	ENSEEEP00000053231	f3a
ENSDARG00000110032	ENSDARP00000148516	SAMD5	ENSEEEG00000000241	ENSEEEP00000000327	SAMD5
ENSDARG00000114274	ENSDARP00000148517	rasd2a	ENSEEEG00000013815	ENSEEEP00000028746	RASD2
ENSDARG00000056112	ENSDARP00000148519	PIKFYVE	ENSEEEG00000002340	ENSEEEP00000006400	PIKFYVE
ENSDARG00000061778	ENSDARP00000148541	fmn2b	ENSEEEG00000028280	ENSEEEP00000062436	FMN2
ENSDARG00000115864	ENSDARP00000148542		ENSEEEG00000012503	ENSEEEP00000025793	cbx6a
ENSDARG00000110709	ENSDARP00000148543	zdhhc21	ENSEEEG00000018602	ENSEEEP00000039151	ZDHHC21
ENSDARG00000079687	ENSDARP00000148544	RNF10	ENSEEEG00000007040	ENSEEEP00000014174	RNF10
ENSDARG00000112165	ENSDARP00000148548	RABEPK	ENSEEEG00000015828	ENSEEEP00000033301	RABEPK
ENSDARG00000113803	ENSDARP00000148549	prkrip1	ENSEEEG00000004760	ENSEEEP00000009283	PRKRIP1
ENSDARG00000104635	ENSDARP00000148566	mhc2dgb	ENSEEEG00000005539	ENSEEEP00000056041	
ENSDARG00000111983	ENSDARP00000148573	sb:cb470	ENSEEEG00000013826	ENSEEEP00000028773	sb:cb470
ENSDARG00000101512	ENSDARP00000148577	TMX4	ENSEEEG00000028133	ENSEEEP00000056750	TMX4
ENSDARG00000034693	ENSDARP00000148580	MYSM1	ENSEEEG00000011969	ENSEEEP00000024722	mysm1
ENSDARG00000116039	ENSDARP00000148590	pnmt	ENSEEEG00000022527	ENSEEEP00000047857	PNMT
ENSDARG00000116170	ENSDARP00000148619		ENSEEEG00000008936	ENSEEEP00000018250	ARPC4
ENSDARG00000115266	ENSDARP00000148639	IMP3	ENSEEEG00000010233	ENSEEEP00000020993	IMP3
ENSDARG00000115189	ENSDARP00000148647	uts2rl	ENSEEEG00000015080	ENSEEEP00000031523	uts2r5
ENSDARG00000112032	ENSDARP00000148649	HEPACAM	ENSEEEG00000005112	ENSEEEP00000010080	HEPACAM
ENSDARG00000116539	ENSDARP00000148686	ndr1	ENSEEEG00000007430	ENSEEEP00000014946	ndr1
ENSDARG00000110119	ENSDARP00000148691	scmh1	ENSEEEG00000006708	ENSEEEP00000013391	SCMH1
ENSDARG00000103914	ENSDARP00000148712	THEM6	ENSEEEG00000026626	ENSEEEP00000059278	THEM6
ENSDARG00000109742	ENSDARP00000148715	GPR139	ENSEEEG00000017859	ENSEEEP00000037545	GPR139
ENSDARG00000116734	ENSDARP00000148717	kctd6b	ENSEEEG00000006032	ENSEEEP00000011960	kctd6b
ENSDARG00000096755	ENSDARP00000148726	si:ch211-202p1.5	ENSEEEG00000024624	ENSEEEP00000052572	si:ch211-202p1.5
ENSDARG00000102762	ENSDARP00000148730	PIK3R5	ENSEEEG00000020717	ENSEEEP00000043831	PIK3R5
ENSDARG00000069708	ENSDARP00000148743	cdc34a	ENSEEEG00000027695	ENSEEEP00000055149	cdc34a
ENSDARG00000088036	ENSDARP00000148744	zfta	ENSEEEG00000016710	ENSEEEP00000035120	si:dkey-106g10.7
ENSDARG00000090223	ENSDARP00000148779	msl1b	ENSEEEG00000011571	ENSEEEP00000023840	msl1b
ENSDARG00000110465	ENSDARP00000148794	fkbp1ab	ENSEEEG00000007005	ENSEEEP00000014102	fkbp1ab
ENSDARG00000068103	ENSDARP00000148801	CFAP45	ENSEEEG00000022860	ENSEEEP00000048573	CFAP45
ENSDARG00000102144	ENSDARP00000148805	EEF1AKMT2	ENSEEEG00000017113	ENSEEEP00000035975	eef1akmt2
ENSDARG00000110147	ENSDARP00000148836	C5H11orf54	ENSEEEG00000005323	ENSEEEP00000010533	C11orf54
ENSDARG00000101285	ENSDARP00000148848	ANAPC15	ENSEEEG00000004203	ENSEEEP00000008057	ANAPC15
ENSDARG00000015921	ENSDARP00000148873	PWP1	ENSEEEG00000010182	ENSEEEP00000021105	PWP1
ENSDARG00000116393	ENSDARP00000148900		ENSEEEG00000008767	ENSEEEP00000017750	
ENSDARG00000014506	ENSDARP00000148912	TMEM126A	ENSEEEG00000015226	ENSEEEP00000031896	tmem126a
ENSDARG00000070822	ENSDARP00000148933	cnp	ENSEEEG00000025380	ENSEEEP00000058865	CNP
ENSDARG00000109386	ENSDARP00000148941		ENSEEEG00000010323	ENSEEEP00000021173	MRPL49
ENSDARG00000078404	ENSDARP00000148987	cdh26.1	ENSEEEG00000001282	ENSEEEP00000002080	cdh26.1
ENSDARG00000103922	ENSDARP00000149005	bod1	ENSEEEG00000003630	ENSEEEP00000006871	bod1
ENSDARG00000109482	ENSDARP00000149041		ENSEEEG00000018857	ENSEEEP00000039774	
ENSDARG00000116680	ENSDARP00000149044	zgc:56235	ENSEEEG00000010823	ENSEEEP00000022539	VDAC3
ENSDARG00000075340	ENSDARP00000149053	MED1	ENSEEEG00000022536	ENSEEEP00000062715	MED1
ENSDARG00000098194	ENSDARP00000149054	SLC39A11	ENSEEEG00000002771	ENSEEEP00000005309	SLC39A11
ENSDARG00000037229	ENSDARP00000149057	DENR	ENSEEEG00000021595	ENSEEEP00000045873	DENR
ENSDARG00000100359	ENSDARP00000149062	AREL1	ENSEEEG00000009288	ENSEEEP00000018945	AREL1
ENSDARG00000095288	ENSDARP00000149080	rusc2	ENSEEEG00000016333	ENSEEEP00000034335	RUSC2
ENSDARG00000089369	ENSDARP00000149109	FDXR	ENSEEEG00000022820	ENSEEEP00000056721	FDXR
ENSDARG00000087717	ENSDARP00000149114	tmprss5	ENSEEEG00000016766	ENSEEEP00000035255	tmprss5
ENSDARG00000111869	ENSDARP00000149118		ENSEEEG00000022559	ENSEEEP00000047914	kctd12b
ENSDARG00000101762	ENSDARP00000149145	FAH	ENSEEEG00000014251	ENSEEEP00000029781	FAH
ENSDARG00000109468	ENSDARP00000149148	stc2a	ENSEEEG00000012880	ENSEEEP00000026632	stc2a
ENSDARG00000114736	ENSDARP00000149172	gpx1a	ENSEEEG00000009861	ENSEEEP00000020198	gpx1a
ENSDARG00000078817	ENSDARP00000149173	ARK2C	ENSEEEG00000010053	ENSEEEP00000020608	rnf165b
ENSDARG00000004176	ENSDARP00000149196	ULK4	ENSEEEG00000010276	ENSEEEP00000064476	ULK4
ENSDARG00000092478	ENSDARP00000149208	sdhaf1	ENSEEEG00000003046	ENSEEEP00000005766	SDHAF1
ENSDARG00000114026	ENSDARP00000149209		ENSEEEG00000000282	ENSEEEP00000000387	
ENSDARG00000103746	ENSDARP00000149215	mapkbp1	ENSEEEG00000004301	ENSEEEP00000008231	
ENSDARG00000116871	ENSDARP00000149216		ENSEEEG00000023897	ENSEEEP00000050875	si:ch211-214c7.4
ENSDARG00000045277	ENSDARP00000149230	rdh12l	ENSEEEG00000009449	ENSEEEP00000019298	rdh12l
ENSDARG00000109643	ENSDARP00000149250	TMEM235	ENSEEEG00000022794	ENSEEEP00000048436	TMEM235
ENSDARG00000110496	ENSDARP00000149263	ppp1r14d	ENSEEEG00000021432	ENSEEEP00000045406	zgc:162989
ENSDARG00000015638	ENSDARP00000149265	GEMIN2	ENSEEEG00000013206	ENSEEEP00000027397	GEMIN2
ENSDARG00000008238	ENSDARP00000149274	MANBA	ENSEEEG00000017381	ENSEEEP00000036604	MANBA
ENSDARG00000114425	ENSDARP00000149277	MED8	ENSEEEG00000008607	ENSEEEP00000061015	MED8
ENSDARG00000098377	ENSDARP00000149288	tnfrsf11b	ENSEEEG00000017270	ENSEEEP00000036314	
ENSDARG00000102417	ENSDARP00000149302	PSMD7	ENSEEEG00000025363	ENSEEEP00000056440	PSMD7
ENSDARG00000069980	ENSDARP00000149320	LMAN1	ENSEEEG00000004506	ENSEEEP00000008681	LMAN1
ENSDARG00000089563	ENSDARP00000149321	sfrp2l	ENSEEEG00000004201	ENSEEEP00000008048	sfrp2l
ENSDARG00000042056	ENSDARP00000149322	MAU2	ENSEEEG00000023625	ENSEEEP00000050236	MAU2
ENSDARG00000078535	ENSDARP00000149331	LRRCC1	ENSEEEG00000000606	ENSEEEP00000000904	LRRCC1
ENSDARG00000102332	ENSDARP00000149335	spint1a	ENSEEEG00000021433	ENSEEEP00000045407	spint1a
ENSDARG00000115271	ENSDARP00000149337	zgc:171772	ENSEEEG00000001471	ENSEEEP00000002593	RPL37A
ENSDARG00000075301	ENSDARP00000149345	gsdf	ENSEEEG00000016379	ENSEEEP00000064031	
ENSDARG00000109320	ENSDARP00000149366		ENSEEEG00000007138	ENSEEEP00000014359	E2F4
ENSDARG00000114549	ENSDARP00000149383	FIS1	ENSEEEG00000002177	ENSEEEP00000004098	FIS1
ENSDARG00000114203	ENSDARP00000149387	timm8a	ENSEEEG00000014920	ENSEEEP00000031159	TIMM8A
ENSDARG00000113477	ENSDARP00000149418		ENSEEEG00000011630	ENSEEEP00000023948	SOST
ENSDARG00000109337	ENSDARP00000149427	nanos1	ENSEEEG00000016035	ENSEEEP00000033687	NANOS1
ENSDARG00000111290	ENSDARP00000149428	ERG28	ENSEEEG00000020760	ENSEEEP00000043954	pmp22b
ENSDARG00000070272	ENSDARP00000149430	casp10	ENSEEEG00000011250	ENSEEEP00000023204	CASP10
ENSDARG00000000018	ENSDARP00000149440	NRF1	ENSEEEG00000001046	ENSEEEP00000001633	NRF1
ENSDARG00000113547	ENSDARP00000149442		ENSEEEG00000019633	ENSEEEP00000063558	SLC39A8
ENSDARG00000116727	ENSDARP00000149466		ENSEEEG00000023611	ENSEEEP00000050196	TMEM200C
ENSDARG00000090873	ENSDARP00000149475	ccl34a.4	ENSEEEG00000008239	ENSEEEP00000016657	ccl34a.4
ENSDARG00000109881	ENSDARP00000149480		ENSEEEG00000024471	ENSEEEP00000052194	SDE2
